DID,Dist,PID,Dir,Apara,r,slope,cant,LW,RW
22588,1.062,16420,0,0,0,0,0,1.20,1.20
22589,1.062,22120,0,0,0,0,0,1.20,1.20
22590,1.180,9639,0,0,0,0,0,1.20,1.20
22591,1.180,43576,0,0,0,0,0,1.20,1.20
22592,1.070,26381,0,0,0,0,0,1.20,1.20
22593,1.070,27014,0,0,0,0,0,1.20,1.20
22594,1.070,16477,0,0,0,0,0,1.20,1.20
22595,1.070,9066,0,0,0,0,0,1.20,1.20
22596,1.070,35085,0,0,0,0,0,1.20,1.20
22597,1.191,44554,0,0,0,0,0,1.20,1.20
22598,1.191,19272,0,0,0,0,0,1.20,1.20
22599,1.191,2401,0,0,0,0,0,1.20,1.20
22600,1.191,28656,0,0,0,0,0,1.20,1.20
22601,0.682,23738,0,0,0,0,0,1.20,1.20
22602,0.682,2936,0,0,0,0,0,1.20,1.20
22603,0.626,28703,0,0,0,0,0,1.20,1.20
22604,0.626,3599,0,0,0,0,0,1.20,1.20
22605,1.146,45483,0,0,0,0,0,1.20,1.20
22606,1.045,8381,0,0,0,0,0,1.20,1.20
22607,1.060,31769,0,0,0,0,0,1.20,1.20
22608,1.088,12901,0,0,0,0,0,1.20,1.20
22609,1.128,22458,0,0,0,0,0,1.20,1.20
22610,1.179,10822,0,0,0,0,0,1.20,1.20
22611,1.101,20378,0,0,0,0,0,1.20,1.20
22612,1.041,23505,0,0,0,0,0,1.20,1.20
22613,1.001,31383,0,0,0,0,0,1.20,1.20
22614,0.968,42635,0,0,0,0,0,1.20,1.20
22615,0.968,22174,0,0,0,0,0,1.20,1.20
22616,0.906,22282,0,0,0,0,0,1.20,1.20
22617,0.906,13106,0,0,0,0,0,1.20,1.20
22618,0.841,26643,0,0,0,0,0,1.20,1.20
22619,0.841,37649,0,0,0,0,0,1.20,1.20
22620,0.841,41627,0,0,0,0,0,1.20,1.20
22621,0.904,31050,0,0,0,0,0,1.20,1.20
22622,0.904,22226,0,0,0,0,0,1.20,1.20
22623,0.904,29548,0,0,0,0,0,1.20,1.20
22624,0.710,19781,0,0,0,0,0,1.20,1.20
22625,0.764,10294,0,0,0,0,0,1.20,1.20
22626,1.155,19363,0,0,0,0,0,1.20,1.20
22627,1.155,27504,0,0,0,0,0,1.20,1.20
22628,1.155,38919,0,0,0,0,0,1.20,1.20
22629,1.155,40244,0,0,0,0,0,1.20,1.20
22630,1.155,28028,0,0,0,0,0,1.20,1.20
22631,1.155,27960,0,0,0,0,0,1.20,1.20
22632,1.155,31493,0,0,0,0,0,1.20,1.20
22633,1.155,39039,0,0,0,0,0,1.20,1.20
22634,1.155,18612,0,0,0,0,0,1.20,1.20
22635,1.155,2088,0,0,0,0,0,1.20,1.20
22636,1.155,21752,0,0,0,0,0,1.20,1.20
22637,1.155,19386,0,0,0,0,0,1.20,1.20
22638,1.155,20979,0,0,0,0,0,1.20,1.20
22639,1.155,15802,0,0,0,0,0,1.20,1.20
22640,1.155,41947,0,0,0,0,0,1.20,1.20
22641,1.155,18434,0,0,0,0,0,1.20,1.20
22642,1.155,39640,0,0,0,0,0,1.20,1.20
22643,1.155,1278,0,0,0,0,0,1.20,1.20
22644,1.155,7940,0,0,0,0,0,1.20,1.20
22645,1.155,42823,0,0,0,0,0,1.20,1.20
22646,1.183,22150,0,0,0,0,0,1.20,1.20
22647,1.183,33555,0,0,0,0,0,1.20,1.20
22648,1.183,31095,0,0,0,0,0,1.20,1.20
22649,1.183,17930,0,0,0,0,0,1.20,1.20
22650,1.183,13746,0,0,0,0,0,1.20,1.20
22651,1.183,2858,0,0,0,0,0,1.20,1.20
22652,1.183,27199,0,0,0,0,0,1.20,1.20
22653,1.183,24381,0,0,0,0,0,1.20,1.20
22654,1.183,42876,0,0,0,0,0,1.20,1.20
22655,1.183,15506,0,0,0,0,0,1.20,1.20
22656,1.183,23507,0,0,0,0,0,1.20,1.20
22657,1.183,34307,0,0,0,0,0,1.20,1.20
22658,1.183,40345,0,0,0,0,0,1.20,1.20
22659,1.183,18794,0,0,0,0,0,1.20,1.20
22660,1.183,407,0,0,0,0,0,1.20,1.20
22661,1.183,19146,0,0,0,0,0,1.20,1.20
22662,1.183,17185,0,0,0,0,0,1.20,1.20
22663,1.183,26262,0,0,0,0,0,1.20,1.20
22664,1.183,5222,0,0,0,0,0,1.20,1.20
22665,1.183,26257,0,0,0,0,0,1.20,1.20
22666,0.974,34390,0,0,0,0,0,1.20,1.20
22667,0.974,33365,0,0,0,0,0,1.20,1.20
22668,0.974,10254,0,0,0,0,0,1.20,1.20
22669,0.840,25306,0,0,0,0,0,1.20,1.20
22670,0.840,13389,0,0,0,0,0,1.20,1.20
22671,0.840,16726,0,0,0,0,0,1.20,1.20
22672,0.828,5608,0,0,0,0,0,1.20,1.20
22673,0.828,44437,0,0,0,0,0,1.20,1.20
22674,0.813,30734,0,0,0,0,0,1.20,1.20
22675,0.813,22749,0,0,0,0,0,1.20,1.20
22676,0.834,3925,0,0,0,0,0,1.20,1.20
22677,0.834,13323,0,0,0,0,0,1.20,1.20
22678,0.858,22237,0,0,0,0,0,1.20,1.20
22679,0.864,41996,0,0,0,0,0,1.20,1.20
22680,0.881,9376,0,0,0,0,0,1.20,1.20
22681,0.881,28292,0,0,0,0,0,1.20,1.20
22682,0.906,38392,0,0,0,0,0,1.20,1.20
22683,0.885,41558,0,0,0,0,0,1.20,1.20
22684,0.870,12503,0,0,0,0,0,1.20,1.20
22685,0.863,9467,0,0,0,0,0,1.20,1.20
22686,0.864,18010,0,0,0,0,0,1.20,1.20
22687,0.984,23320,0,0,0,0,0,1.20,1.20
22688,1.111,3555,0,0,0,0,0,1.20,1.20
22689,0.622,14642,0,0,0,0,0,1.20,1.20
22690,0.622,38634,0,0,0,0,0,1.20,1.20
22691,0.690,29428,0,0,0,0,0,1.20,1.20
22692,0.690,15596,0,0,0,0,0,1.20,1.20
22693,1.120,19151,0,0,0,0,0,1.20,1.20
22694,1.120,29255,0,0,0,0,0,1.20,1.20
22695,1.120,2884,0,0,0,0,0,1.20,1.20
22696,1.063,15744,0,0,0,0,0,1.20,1.20
22697,1.063,43574,0,0,0,0,0,1.20,1.20
22698,1.063,5044,0,0,0,0,0,1.20,1.20
22699,1.063,43222,0,0,0,0,0,1.20,1.20
22700,1.063,29011,0,0,0,0,0,1.20,1.20
22701,1.063,29081,0,0,0,0,0,1.20,1.20
22702,1.063,35002,0,0,0,0,0,1.20,1.20
22703,0.957,34390,0,0,0,0,0,1.20,1.20
22704,0.957,37707,0,0,0,0,0,1.20,1.20
22705,0.957,14443,0,0,0,0,0,1.20,1.20
22706,0.957,23715,0,0,0,0,0,1.20,1.20
22707,0.851,1310,0,0,0,0,0,1.20,1.20
22708,0.642,38438,0,0,0,0,0,1.20,1.20
22709,0.642,11771,0,0,0,0,0,1.20,1.20
22710,1.093,22318,0,0,0,0,0,1.20,1.20
22711,1.034,16959,0,0,0,0,0,1.20,1.20
22712,0.535,41041,0,0,0,0,0,1.20,1.20
22713,1.166,27967,0,0,0,0,0,1.20,1.20
22714,0.967,16107,0,0,0,0,0,1.20,1.20
22715,0.967,32258,0,0,0,0,0,1.20,1.20
22716,0.653,30741,0,0,0,0,0,1.20,1.20
22717,0.653,30818,0,0,0,0,0,1.20,1.20
22718,1.166,43490,0,0,0,0,0,1.20,1.20
22719,0.521,16045,0,0,0,0,0,1.20,1.20
22720,0.616,42926,0,0,0,0,0,1.20,1.20
22721,0.616,28867,0,0,0,0,0,1.20,1.20
22722,1.003,7735,0,0,0,0,0,1.20,1.20
22723,1.013,42073,0,0,0,0,0,1.20,1.20
22724,1.013,23396,0,0,0,0,0,1.20,1.20
22725,1.013,4729,0,0,0,0,0,1.20,1.20
22726,1.013,35647,0,0,0,0,0,1.20,1.20
22727,1.013,22541,0,0,0,0,0,1.20,1.20
22728,1.109,3934,0,0,0,0,0,1.20,1.20
22729,1.109,24927,0,0,0,0,0,1.20,1.20
22730,1.109,43660,0,0,0,0,0,1.20,1.20
22731,1.182,32914,0,0,0,0,0,1.20,1.20
22732,1.182,35358,0,0,0,0,0,1.20,1.20
22733,1.182,44163,0,0,0,0,0,1.20,1.20
22734,1.182,39394,0,0,0,0,0,1.20,1.20
22735,1.182,40847,0,0,0,0,0,1.20,1.20
22736,1.182,37672,0,0,0,0,0,1.20,1.20
22737,1.182,33774,0,0,0,0,0,1.20,1.20
22738,1.182,5034,0,0,0,0,0,1.20,1.20
22739,1.182,31965,0,0,0,0,0,1.20,1.20
22740,1.182,28912,0,0,0,0,0,1.20,1.20
22741,1.182,40556,0,0,0,0,0,1.20,1.20
22742,1.182,40859,0,0,0,0,0,1.20,1.20
22743,1.182,16079,0,0,0,0,0,1.20,1.20
22744,1.182,21106,0,0,0,0,0,1.20,1.20
22745,1.195,10712,0,0,0,0,0,1.20,1.20
22746,1.195,31810,0,0,0,0,0,1.20,1.20
22747,1.195,40444,0,0,0,0,0,1.20,1.20
22748,1.195,39602,0,0,0,0,0,1.20,1.20
22749,1.195,12508,0,0,0,0,0,1.20,1.20
22750,1.195,42489,0,0,0,0,0,1.20,1.20
22751,1.195,32956,0,0,0,0,0,1.20,1.20
22752,1.195,6632,0,0,0,0,0,1.20,1.20
22753,1.195,26542,0,0,0,0,0,1.20,1.20
22754,1.195,39045,0,0,0,0,0,1.20,1.20
22755,1.195,15899,0,0,0,0,0,1.20,1.20
22756,1.195,30498,0,0,0,0,0,1.20,1.20
22757,1.195,14671,0,0,0,0,0,1.20,1.20
22758,1.195,24041,0,0,0,0,0,1.20,1.20
22759,1.195,42227,0,0,0,0,0,1.20,1.20
22760,1.195,24616,0,0,0,0,0,1.20,1.20
22761,1.137,35452,0,0,0,0,0,1.20,1.20
22762,1.137,33491,0,0,0,0,0,1.20,1.20
22763,1.137,16509,0,0,0,0,0,1.20,1.20
22764,1.137,20585,0,0,0,0,0,1.20,1.20
22765,1.137,35273,0,0,0,0,0,1.20,1.20
22766,1.137,7713,0,0,0,0,0,1.20,1.20
22767,1.137,23890,0,0,0,0,0,1.20,1.20
22768,1.137,18106,0,0,0,0,0,1.20,1.20
22769,1.137,12762,0,0,0,0,0,1.20,1.20
22770,1.137,7974,0,0,0,0,0,1.20,1.20
22771,1.187,42912,0,0,0,0,0,1.20,1.20
22772,1.187,17244,0,0,0,0,0,1.20,1.20
22773,1.187,11422,0,0,0,0,0,1.20,1.20
22774,1.187,32599,0,0,0,0,0,1.20,1.20
22775,1.187,13983,0,0,0,0,0,1.20,1.20
22776,1.187,45810,0,0,0,0,0,1.20,1.20
22777,1.187,10637,0,0,0,0,0,1.20,1.20
22778,1.187,17891,0,0,0,0,0,1.20,1.20
22779,1.187,27744,0,0,0,0,0,1.20,1.20
22780,1.187,16412,0,0,0,0,0,1.20,1.20
22781,1.187,37994,0,0,0,0,0,1.20,1.20
22782,1.187,9023,0,0,0,0,0,1.20,1.20
22783,1.187,19311,0,0,0,0,0,1.20,1.20
22784,1.179,17782,0,0,0,0,0,1.20,1.20
22785,1.179,26124,0,0,0,0,0,1.20,1.20
22786,1.179,41437,0,0,0,0,0,1.20,1.20
22787,1.179,37366,0,0,0,0,0,1.20,1.20
22788,1.179,1968,0,0,0,0,0,1.20,1.20
22789,1.179,2630,0,0,0,0,0,1.20,1.20
22790,1.179,9846,0,0,0,0,0,1.20,1.20
22791,1.179,44226,0,0,0,0,0,1.20,1.20
22792,1.179,31134,0,0,0,0,0,1.20,1.20
22793,1.179,11979,0,0,0,0,0,1.20,1.20
22794,1.179,14415,0,0,0,0,0,1.20,1.20
22795,1.179,37834,0,0,0,0,0,1.20,1.20
22796,1.179,45305,0,0,0,0,0,1.20,1.20
22797,1.179,43421,0,0,0,0,0,1.20,1.20
22798,1.179,3602,0,0,0,0,0,1.20,1.20
22799,1.179,39431,0,0,0,0,0,1.20,1.20
22800,1.179,3406,0,0,0,0,0,1.20,1.20
22801,1.196,7511,0,0,0,0,0,1.20,1.20
22802,1.196,28047,0,0,0,0,0,1.20,1.20
22803,1.196,782,0,0,0,0,0,1.20,1.20
22804,1.196,13941,0,0,0,0,0,1.20,1.20
22805,1.196,26673,0,0,0,0,0,1.20,1.20
22806,1.196,33698,0,0,0,0,0,1.20,1.20
22807,1.196,21058,0,0,0,0,0,1.20,1.20
22808,1.196,27847,0,0,0,0,0,1.20,1.20
22809,1.196,26885,0,0,0,0,0,1.20,1.20
22810,1.196,12867,0,0,0,0,0,1.20,1.20
22811,1.196,23545,0,0,0,0,0,1.20,1.20
22812,1.196,42456,0,0,0,0,0,1.20,1.20
22813,1.196,42218,0,0,0,0,0,1.20,1.20
22814,1.196,43164,0,0,0,0,0,1.20,1.20
22815,1.198,29835,0,0,0,0,0,1.20,1.20
22816,1.198,10374,0,0,0,0,0,1.20,1.20
22817,1.198,2253,0,0,0,0,0,1.20,1.20
22818,1.198,36362,0,0,0,0,0,1.20,1.20
22819,1.198,24824,0,0,0,0,0,1.20,1.20
22820,1.198,36459,0,0,0,0,0,1.20,1.20
22821,1.198,30629,0,0,0,0,0,1.20,1.20
22822,1.198,28478,0,0,0,0,0,1.20,1.20
22823,1.198,32373,0,0,0,0,0,1.20,1.20
22824,1.198,23157,0,0,0,0,0,1.20,1.20
22825,1.198,40361,0,0,0,0,0,1.20,1.20
22826,1.198,6446,0,0,0,0,0,1.20,1.20
22827,1.198,26869,0,0,0,0,0,1.20,1.20
22828,1.198,29238,0,0,0,0,0,1.20,1.20
22829,1.198,26470,0,0,0,0,0,1.20,1.20
22830,1.198,28884,0,0,0,0,0,1.20,1.20
22831,1.132,33988,0,0,0,0,0,1.20,1.20
22832,1.132,21703,0,0,0,0,0,1.20,1.20
22833,1.132,35280,0,0,0,0,0,1.20,1.20
22834,1.132,12985,0,0,0,0,0,1.20,1.20
22835,1.132,4709,0,0,0,0,0,1.20,1.20
22836,1.132,20017,0,0,0,0,0,1.20,1.20
22837,1.132,22969,0,0,0,0,0,1.20,1.20
22838,1.132,35355,0,0,0,0,0,1.20,1.20
22839,1.132,1779,0,0,0,0,0,1.20,1.20
22840,1.132,16284,0,0,0,0,0,1.20,1.20
22841,1.132,39784,0,0,0,0,0,1.20,1.20
22842,1.132,10515,0,0,0,0,0,1.20,1.20
22843,1.193,39820,0,0,0,0,0,1.20,1.20
22844,1.193,1961,0,0,0,0,0,1.20,1.20
22845,1.193,18112,0,0,0,0,0,1.20,1.20
22846,1.193,8364,0,0,0,0,0,1.20,1.20
22847,1.193,8960,0,0,0,0,0,1.20,1.20
22848,1.193,20877,0,0,0,0,0,1.20,1.20
22849,1.193,41,0,0,0,0,0,1.20,1.20
22850,1.193,23902,0,0,0,0,0,1.20,1.20
22851,1.193,5497,0,0,0,0,0,1.20,1.20
22852,1.193,9299,0,0,0,0,0,1.20,1.20
22853,1.193,3179,0,0,0,0,0,1.20,1.20
22854,1.193,993,0,0,0,0,0,1.20,1.20
22855,1.193,40938,0,0,0,0,0,1.20,1.20
22856,1.193,17457,0,0,0,0,0,1.20,1.20
22857,1.193,10439,0,0,0,0,0,1.20,1.20
22858,1.193,42116,0,0,0,0,0,1.20,1.20
22859,1.193,19553,0,0,0,0,0,1.20,1.20
22860,1.127,41430,0,0,0,0,0,1.20,1.20
22861,1.127,22135,0,0,0,0,0,1.20,1.20
22862,1.127,10698,0,0,0,0,0,1.20,1.20
22863,1.127,13070,0,0,0,0,0,1.20,1.20
22864,1.127,46038,0,0,0,0,0,1.20,1.20
22865,1.127,31014,0,0,0,0,0,1.20,1.20
22866,1.127,39973,0,0,0,0,0,1.20,1.20
22867,1.127,23443,0,0,0,0,0,1.20,1.20
22868,1.127,22565,0,0,0,0,0,1.20,1.20
22869,1.127,9363,0,0,0,0,0,1.20,1.20
22870,1.127,22315,0,0,0,0,0,1.20,1.20
22871,1.127,17064,0,0,0,0,0,1.20,1.20
22872,1.127,24775,0,0,0,0,0,1.20,1.20
22873,1.141,31796,0,0,0,0,0,1.20,1.20
22874,1.141,17509,0,0,0,0,0,1.20,1.20
22875,1.141,35836,0,0,0,0,0,1.20,1.20
22876,1.141,12276,0,0,0,0,0,1.20,1.20
22877,1.141,42469,0,0,0,0,0,1.20,1.20
22878,1.141,10018,0,0,0,0,0,1.20,1.20
22879,1.141,39252,0,0,0,0,0,1.20,1.20
22880,1.141,15451,0,0,0,0,0,1.20,1.20
22881,1.141,32552,0,0,0,0,0,1.20,1.20
22882,1.141,7613,0,0,0,0,0,1.20,1.20
22883,1.141,45955,0,0,0,0,0,1.20,1.20
22884,1.141,3917,0,0,0,0,0,1.20,1.20
22885,1.141,13516,0,0,0,0,0,1.20,1.20
22886,1.141,31726,0,0,0,0,0,1.20,1.20
22887,1.141,20261,0,0,0,0,0,1.20,1.20
22888,1.141,40105,0,0,0,0,0,1.20,1.20
22889,1.141,7016,0,0,0,0,0,1.20,1.20
22890,1.141,34671,0,0,0,0,0,1.20,1.20
22891,0.977,2447,0,0,0,0,0,1.20,1.20
22892,0.977,5417,0,0,0,0,0,1.20,1.20
22893,0.977,9967,0,0,0,0,0,1.20,1.20
22894,0.977,4694,0,0,0,0,0,1.20,1.20
22895,1.066,19478,0,0,0,0,0,1.20,1.20
22896,1.066,12079,0,0,0,0,0,1.20,1.20
22897,1.066,28211,0,0,0,0,0,1.20,1.20
22898,1.067,15713,0,0,0,0,0,1.20,1.20
22899,1.067,37070,0,0,0,0,0,1.20,1.20
22900,1.067,37209,0,0,0,0,0,1.20,1.20
22901,1.067,37177,0,0,0,0,0,1.20,1.20
22902,1.067,21994,0,0,0,0,0,1.20,1.20
22903,1.109,39750,0,0,0,0,0,1.20,1.20
22904,1.109,9271,0,0,0,0,0,1.20,1.20
22905,1.109,41537,0,0,0,0,0,1.20,1.20
22906,1.109,12896,0,0,0,0,0,1.20,1.20
22907,1.109,35476,0,0,0,0,0,1.20,1.20
22908,1.109,12783,0,0,0,0,0,1.20,1.20
22909,1.005,14641,0,0,0,0,0,1.20,1.20
22910,1.005,34993,0,0,0,0,0,1.20,1.20
22911,1.005,43531,0,0,0,0,0,1.20,1.20
22912,1.005,38479,0,0,0,0,0,1.20,1.20
22913,1.161,13351,0,0,0,0,0,1.20,1.20
22914,1.161,31268,0,0,0,0,0,1.20,1.20
22915,1.161,24548,0,0,0,0,0,1.20,1.20
22916,1.004,2447,0,0,0,0,0,1.20,1.20
22917,1.004,3532,0,0,0,0,0,1.20,1.20
22918,1.004,12327,0,0,0,0,0,1.20,1.20
22919,0.957,7051,0,0,0,0,0,1.20,1.20
22920,0.957,3803,0,0,0,0,0,1.20,1.20
22921,0.957,8090,0,0,0,0,0,1.20,1.20
22922,1.040,13343,0,0,0,0,0,1.20,1.20
22923,1.040,25926,0,0,0,0,0,1.20,1.20
22924,1.040,4925,0,0,0,0,0,1.20,1.20
22925,1.040,3902,0,0,0,0,0,1.20,1.20
22926,1.040,43550,0,0,0,0,0,1.20,1.20
22927,1.040,3190,0,0,0,0,0,1.20,1.20
22928,0.814,41113,0,0,0,0,0,1.20,1.20
22929,0.814,37335,0,0,0,0,0,1.20,1.20
22930,0.814,33167,0,0,0,0,0,1.20,1.20
22931,1.010,9525,0,0,0,0,0,1.20,1.20
22932,1.010,25216,0,0,0,0,0,1.20,1.20
22933,1.010,234,0,0,0,0,0,1.20,1.20
22934,1.010,9231,0,0,0,0,0,1.20,1.20
22935,1.017,25420,0,0,0,0,0,1.20,1.20
22936,1.017,18438,0,0,0,0,0,1.20,1.20
22937,1.017,30767,0,0,0,0,0,1.20,1.20
22938,1.049,37410,0,0,0,0,0,1.20,1.20
22939,1.049,12424,0,0,0,0,0,1.20,1.20
22940,1.049,37629,0,0,0,0,0,1.20,1.20
22941,1.161,19868,0,0,0,0,0,1.20,1.20
22942,1.161,40891,0,0,0,0,0,1.20,1.20
22943,1.161,2243,0,0,0,0,0,1.20,1.20
22944,1.161,25094,0,0,0,0,0,1.20,1.20
22945,1.161,15439,0,0,0,0,0,1.20,1.20
22946,1.161,26413,0,0,0,0,0,1.20,1.20
22947,1.161,2621,0,0,0,0,0,1.20,1.20
22948,0.865,45795,0,0,0,0,0,1.20,1.20
22949,0.865,17531,0,0,0,0,0,1.20,1.20
22950,0.865,42454,0,0,0,0,0,1.20,1.20
22951,0.829,34343,0,0,0,0,0,1.20,1.20
22952,0.829,4661,0,0,0,0,0,1.20,1.20
22953,0.829,27213,0,0,0,0,0,1.20,1.20
22954,1.118,43693,0,0,0,0,0,1.20,1.20
22955,1.118,13598,0,0,0,0,0,1.20,1.20
22956,1.118,33074,0,0,0,0,0,1.20,1.20
22957,1.118,30386,0,0,0,0,0,1.20,1.20
22958,1.029,22685,0,0,0,0,0,1.20,1.20
22959,1.029,3884,0,0,0,0,0,1.20,1.20
22960,1.029,6913,0,0,0,0,0,1.20,1.20
22961,1.029,5046,0,0,0,0,0,1.20,1.20
22962,1.029,2298,0,0,0,0,0,1.20,1.20
22963,1.029,23777,0,0,0,0,0,1.20,1.20
22964,1.029,8338,0,0,0,0,0,1.20,1.20
22965,1.036,35251,0,0,0,0,0,1.20,1.20
22966,1.036,41419,0,0,0,0,0,1.20,1.20
22967,1.036,11156,0,0,0,0,0,1.20,1.20
22968,1.036,36355,0,0,0,0,0,1.20,1.20
22969,1.036,523,0,0,0,0,0,1.20,1.20
22970,1.036,3166,0,0,0,0,0,1.20,1.20
22971,1.036,26227,0,0,0,0,0,1.20,1.20
22972,1.109,30010,0,0,0,0,0,1.20,1.20
22973,1.109,42742,0,0,0,0,0,1.20,1.20
22974,1.109,23537,0,0,0,0,0,1.20,1.20
22975,1.109,9624,0,0,0,0,0,1.20,1.20
22976,1.109,34286,0,0,0,0,0,1.20,1.20
22977,1.109,6426,0,0,0,0,0,1.20,1.20
22978,1.071,43354,0,0,0,0,0,1.20,1.20
22979,1.071,18481,0,0,0,0,0,1.20,1.20
22980,1.071,23847,0,0,0,0,0,1.20,1.20
22981,1.071,9897,0,0,0,0,0,1.20,1.20
22982,1.157,45729,0,0,0,0,0,1.20,1.20
22983,1.157,37880,0,0,0,0,0,1.20,1.20
22984,1.157,26914,0,0,0,0,0,1.20,1.20
22985,1.157,36019,0,0,0,0,0,1.20,1.20
22986,1.157,11757,0,0,0,0,0,1.20,1.20
22987,1.157,27535,0,0,0,0,0,1.20,1.20
22988,1.157,36751,0,0,0,0,0,1.20,1.20
22989,1.157,5501,0,0,0,0,0,1.20,1.20
22990,1.157,32025,0,0,0,0,0,1.20,1.20
22991,1.157,16224,0,0,0,0,0,1.20,1.20
22992,1.157,24127,0,0,0,0,0,1.20,1.20
22993,1.157,9267,0,0,0,0,0,1.20,1.20
22994,1.157,9877,0,0,0,0,0,1.20,1.20
22995,1.157,27475,0,0,0,0,0,1.20,1.20
22996,1.157,3566,0,0,0,0,0,1.20,1.20
22997,1.089,14249,0,0,0,0,0,1.20,1.20
22998,1.089,11352,0,0,0,0,0,1.20,1.20
22999,1.089,13286,0,0,0,0,0,1.20,1.20
23000,1.089,38225,0,0,0,0,0,1.20,1.20
23001,1.089,20187,0,0,0,0,0,1.20,1.20
23002,1.089,39491,0,0,0,0,0,1.20,1.20
23003,1.163,1313,0,0,0,0,0,1.20,1.20
23004,1.163,42490,0,0,0,0,0,1.20,1.20
23005,1.163,9339,0,0,0,0,0,1.20,1.20
23006,1.163,10815,0,0,0,0,0,1.20,1.20
23007,1.163,41408,0,0,0,0,0,1.20,1.20
23008,1.163,16746,0,0,0,0,0,1.20,1.20
23009,1.163,36673,0,0,0,0,0,1.20,1.20
23010,1.163,44563,0,0,0,0,0,1.20,1.20
23011,1.163,607,0,0,0,0,0,1.20,1.20
23012,1.163,37183,0,0,0,0,0,1.20,1.20
23013,1.163,38526,0,0,0,0,0,1.20,1.20
23014,1.163,34045,0,0,0,0,0,1.20,1.20
23015,1.163,26793,0,0,0,0,0,1.20,1.20
23016,1.163,8946,0,0,0,0,0,1.20,1.20
23017,1.163,41640,0,0,0,0,0,1.20,1.20
23018,1.163,22579,0,0,0,0,0,1.20,1.20
23019,1.163,39958,0,0,0,0,0,1.20,1.20
23020,1.163,42991,0,0,0,0,0,1.20,1.20
23021,1.163,17156,0,0,0,0,0,1.20,1.20
23022,1.163,14273,0,0,0,0,0,1.20,1.20
23023,1.163,39731,0,0,0,0,0,1.20,1.20
23024,1.163,22870,0,0,0,0,0,1.20,1.20
23025,1.163,6000,0,0,0,0,0,1.20,1.20
23026,1.163,10870,0,0,0,0,0,1.20,1.20
23027,1.163,34631,0,0,0,0,0,1.20,1.20
23028,1.163,31109,0,0,0,0,0,1.20,1.20
23029,1.163,9290,0,0,0,0,0,1.20,1.20
23030,1.125,15988,0,0,0,0,0,1.20,1.20
23031,1.125,30366,0,0,0,0,0,1.20,1.20
23032,1.125,14174,0,0,0,0,0,1.20,1.20
23033,1.125,36180,0,0,0,0,0,1.20,1.20
23034,1.125,24328,0,0,0,0,0,1.20,1.20
23035,1.125,6687,0,0,0,0,0,1.20,1.20
23036,1.125,3047,0,0,0,0,0,1.20,1.20
23037,1.125,21550,0,0,0,0,0,1.20,1.20
23038,1.125,18025,0,0,0,0,0,1.20,1.20
23039,1.125,27469,0,0,0,0,0,1.20,1.20
23040,1.125,30244,0,0,0,0,0,1.20,1.20
23041,1.125,3239,0,0,0,0,0,1.20,1.20
23042,1.125,45215,0,0,0,0,0,1.20,1.20
23043,0.807,23712,0,0,0,0,0,1.20,1.20
23044,0.807,2183,0,0,0,0,0,1.20,1.20
23045,1.191,30000,0,0,0,0,0,1.20,1.20
23046,1.191,10426,0,0,0,0,0,1.20,1.20
23047,1.191,25713,0,0,0,0,0,1.20,1.20
23048,1.191,2646,0,0,0,0,0,1.20,1.20
23049,1.191,16424,0,0,0,0,0,1.20,1.20
23050,1.191,9009,0,0,0,0,0,1.20,1.20
23051,1.191,30182,0,0,0,0,0,1.20,1.20
23052,1.191,42790,0,0,0,0,0,1.20,1.20
23053,1.191,44320,0,0,0,0,0,1.20,1.20
23054,1.191,5471,0,0,0,0,0,1.20,1.20
23055,1.191,40759,0,0,0,0,0,1.20,1.20
23056,1.191,36832,0,0,0,0,0,1.20,1.20
23057,1.191,25940,0,0,0,0,0,1.20,1.20
23058,1.191,39875,0,0,0,0,0,1.20,1.20
23059,1.191,15508,0,0,0,0,0,1.20,1.20
23060,1.191,23519,0,0,0,0,0,1.20,1.20
23061,1.191,34516,0,0,0,0,0,1.20,1.20
23062,1.191,25464,0,0,0,0,0,1.20,1.20
23063,1.191,39113,0,0,0,0,0,1.20,1.20
23064,1.191,12848,0,0,0,0,0,1.20,1.20
23065,1.191,2028,0,0,0,0,0,1.20,1.20
23066,1.191,19887,0,0,0,0,0,1.20,1.20
23067,1.191,21795,0,0,0,0,0,1.20,1.20
23068,1.191,30469,0,0,0,0,0,1.20,1.20
23069,1.191,15580,0,0,0,0,0,1.20,1.20
23070,1.191,4189,0,0,0,0,0,1.20,1.20
23071,1.191,22154,0,0,0,0,0,1.20,1.20
23072,1.191,1832,0,0,0,0,0,1.20,1.20
23073,1.191,24571,0,0,0,0,0,1.20,1.20
23074,1.191,35112,0,0,0,0,0,1.20,1.20
23075,1.069,20813,0,0,0,0,0,1.20,1.20
23076,1.069,3209,0,0,0,0,0,1.20,1.20
23077,1.069,24172,0,0,0,0,0,1.20,1.20
23078,1.069,37896,0,0,0,0,0,1.20,1.20
23079,1.069,13207,0,0,0,0,0,1.20,1.20
23080,1.131,6987,0,0,0,0,0,1.20,1.20
23081,1.131,45078,0,0,0,0,0,1.20,1.20
23082,1.131,41248,0,0,0,0,0,1.20,1.20
23083,1.131,1036,0,0,0,0,0,1.20,1.20
23084,1.131,15865,0,0,0,0,0,1.20,1.20
23085,1.131,32960,0,0,0,0,0,1.20,1.20
23086,1.131,1937,0,0,0,0,0,1.20,1.20
