DID,Dist,PID,Dir,Apara,r,slope,cant,LW,RW
22862,0.851,1280,0,0,0,0,0,1.20,1.20
22863,0.642,37300,0,0,0,0,0,1.20,1.20
22864,0.642,11436,0,0,0,0,0,1.20,1.20
22865,1.093,21673,0,0,0,0,0,1.20,1.20
22866,1.034,16473,0,0,0,0,0,1.20,1.20
22867,0.535,39812,0,0,0,0,0,1.20,1.20
22868,1.166,27136,0,0,0,0,0,1.20,1.20
22869,0.967,15646,0,0,0,0,0,1.20,1.20
22870,0.967,31299,0,0,0,0,0,1.20,1.20
22871,0.653,29830,0,0,0,0,0,1.20,1.20
22872,0.653,29906,0,0,0,0,0,1.20,1.20
22873,1.166,42187,0,0,0,0,0,1.20,1.20
22874,0.521,15587,0,0,0,0,0,1.20,1.20
22875,0.616,41641,0,0,0,0,0,1.20,1.20
22876,0.616,28008,0,0,0,0,0,1.20,1.20
22877,1.003,7511,0,0,0,0,0,1.20,1.20
22878,1.013,40805,0,0,0,0,0,1.20,1.20
22879,1.013,22711,0,0,0,0,0,1.20,1.20
22880,1.013,4591,0,0,0,0,0,1.20,1.20
22881,1.013,34578,0,0,0,0,0,1.20,1.20
22882,1.013,21887,0,0,0,0,0,1.20,1.20
22883,1.109,3831,0,0,0,0,0,1.20,1.20
22884,1.109,24188,0,0,0,0,0,1.20,1.20
22885,1.109,42345,0,0,0,0,0,1.20,1.20
22886,1.182,31933,0,0,0,0,0,1.20,1.20
22887,1.182,34293,0,0,0,0,0,1.20,1.20
22888,1.182,42835,0,0,0,0,0,1.20,1.20
22889,1.182,38221,0,0,0,0,0,1.20,1.20
22890,1.182,39624,0,0,0,0,0,1.20,1.20
22891,1.182,36554,0,0,0,0,0,1.20,1.20
22892,1.182,32759,0,0,0,0,0,1.20,1.20
22893,1.182,4887,0,0,0,0,0,1.20,1.20
22894,1.182,31017,0,0,0,0,0,1.20,1.20
22895,1.182,28052,0,0,0,0,0,1.20,1.20
22896,1.182,39344,0,0,0,0,0,1.20,1.20
22897,1.182,39636,0,0,0,0,0,1.20,1.20
22898,1.182,15619,0,0,0,0,0,1.20,1.20
22899,1.182,20495,0,0,0,0,0,1.20,1.20
22900,1.195,10399,0,0,0,0,0,1.20,1.20
22901,1.195,30866,0,0,0,0,0,1.20,1.20
22902,1.195,39235,0,0,0,0,0,1.20,1.20
22903,1.195,38419,0,0,0,0,0,1.20,1.20
22904,1.195,12146,0,0,0,0,0,1.20,1.20
22905,1.195,41209,0,0,0,0,0,1.20,1.20
22906,1.195,31972,0,0,0,0,0,1.20,1.20
22907,1.195,6446,0,0,0,0,0,1.20,1.20
22908,1.195,25765,0,0,0,0,0,1.20,1.20
22909,1.195,37886,0,0,0,0,0,1.20,1.20
22910,1.195,15439,0,0,0,0,0,1.20,1.20
22911,1.195,29593,0,0,0,0,0,1.20,1.20
22912,1.195,14251,0,0,0,0,0,1.20,1.20
22913,1.195,23329,0,0,0,0,0,1.20,1.20
22914,1.195,40954,0,0,0,0,0,1.20,1.20
22915,1.195,23885,0,0,0,0,0,1.20,1.20
22916,1.137,34385,0,0,0,0,0,1.20,1.20
22917,1.137,32486,0,0,0,0,0,1.20,1.20
22918,1.137,16036,0,0,0,0,0,1.20,1.20
22919,1.137,19990,0,0,0,0,0,1.20,1.20
22920,1.137,34211,0,0,0,0,0,1.20,1.20
22921,1.137,7489,0,0,0,0,0,1.20,1.20
22922,1.137,23181,0,0,0,0,0,1.20,1.20
22923,1.137,17592,0,0,0,0,0,1.20,1.20
22924,1.137,12398,0,0,0,0,0,1.20,1.20
22925,1.137,7742,0,0,0,0,0,1.20,1.20
22926,1.187,41628,0,0,0,0,0,1.20,1.20
22927,1.187,16749,0,0,0,0,0,1.20,1.20
22928,1.187,11095,0,0,0,0,0,1.20,1.20
22929,1.187,31628,0,0,0,0,0,1.20,1.20
22930,1.187,13578,0,0,0,0,0,1.20,1.20
22931,1.187,44442,0,0,0,0,0,1.20,1.20
22932,1.187,10325,0,0,0,0,0,1.20,1.20
22933,1.187,17380,0,0,0,0,0,1.20,1.20
22934,1.187,26926,0,0,0,0,0,1.20,1.20
22935,1.187,15942,0,0,0,0,0,1.20,1.20
22936,1.187,36868,0,0,0,0,0,1.20,1.20
22937,1.187,8767,0,0,0,0,0,1.20,1.20
22938,1.187,18755,0,0,0,0,0,1.20,1.20
22939,1.179,17274,0,0,0,0,0,1.20,1.20
22940,1.179,25356,0,0,0,0,0,1.20,1.20
22941,1.179,40196,0,0,0,0,0,1.20,1.20
22942,1.179,36256,0,0,0,0,0,1.20,1.20
22943,1.179,1917,0,0,0,0,0,1.20,1.20
22944,1.179,2561,0,0,0,0,0,1.20,1.20
22945,1.179,9554,0,0,0,0,0,1.20,1.20
22946,1.179,42896,0,0,0,0,0,1.20,1.20
22947,1.179,30209,0,0,0,0,0,1.20,1.20
22948,1.179,11636,0,0,0,0,0,1.20,1.20
22949,1.179,13998,0,0,0,0,0,1.20,1.20
22950,1.179,36710,0,0,0,0,0,1.20,1.20
22951,1.179,43943,0,0,0,0,0,1.20,1.20
22952,1.179,42120,0,0,0,0,0,1.20,1.20
22953,1.179,3511,0,0,0,0,0,1.20,1.20
22954,1.179,38255,0,0,0,0,0,1.20,1.20
22955,1.179,3319,0,0,0,0,0,1.20,1.20
22956,1.196,7296,0,0,0,0,0,1.20,1.20
22957,1.196,27212,0,0,0,0,0,1.20,1.20
22958,1.196,762,0,0,0,0,0,1.20,1.20
22959,1.196,13537,0,0,0,0,0,1.20,1.20
22960,1.196,25893,0,0,0,0,0,1.20,1.20
22961,1.196,32685,0,0,0,0,0,1.20,1.20
22962,1.196,20449,0,0,0,0,0,1.20,1.20
22963,1.196,27025,0,0,0,0,0,1.20,1.20
22964,1.196,26098,0,0,0,0,0,1.20,1.20
22965,1.196,12497,0,0,0,0,0,1.20,1.20
22966,1.196,22856,0,0,0,0,0,1.20,1.20
22967,1.196,41176,0,0,0,0,0,1.20,1.20
22968,1.196,40945,0,0,0,0,0,1.20,1.20
22969,1.196,41872,0,0,0,0,0,1.20,1.20
22970,1.198,28954,0,0,0,0,0,1.20,1.20
22971,1.198,10065,0,0,0,0,0,1.20,1.20
22972,1.198,2196,0,0,0,0,0,1.20,1.20
22973,1.198,35277,0,0,0,0,0,1.20,1.20
22974,1.198,24085,0,0,0,0,0,1.20,1.20
22975,1.198,35369,0,0,0,0,0,1.20,1.20
22976,1.198,29719,0,0,0,0,0,1.20,1.20
22977,1.198,27628,0,0,0,0,0,1.20,1.20
22978,1.198,31410,0,0,0,0,0,1.20,1.20
22979,1.198,22482,0,0,0,0,0,1.20,1.20
22980,1.198,39155,0,0,0,0,0,1.20,1.20
22981,1.198,6269,0,0,0,0,0,1.20,1.20
22982,1.198,26082,0,0,0,0,0,1.20,1.20
22983,1.198,28368,0,0,0,0,0,1.20,1.20
22984,1.198,25694,0,0,0,0,0,1.20,1.20
22985,1.198,28025,0,0,0,0,0,1.20,1.20
22986,1.132,32970,0,0,0,0,0,1.20,1.20
22987,1.132,21070,0,0,0,0,0,1.20,1.20
22988,1.132,34218,0,0,0,0,0,1.20,1.20
22989,1.132,12608,0,0,0,0,0,1.20,1.20
22990,1.132,4571,0,0,0,0,0,1.20,1.20
22991,1.132,19437,0,0,0,0,0,1.20,1.20
22992,1.132,22304,0,0,0,0,0,1.20,1.20
22993,1.132,34290,0,0,0,0,0,1.20,1.20
22994,1.132,1731,0,0,0,0,0,1.20,1.20
22995,1.132,15817,0,0,0,0,0,1.20,1.20
22996,1.132,38592,0,0,0,0,0,1.20,1.20
22997,1.132,10205,0,0,0,0,0,1.20,1.20
22998,1.193,38629,0,0,0,0,0,1.20,1.20
22999,1.193,1910,0,0,0,0,0,1.20,1.20
23000,1.193,17598,0,0,0,0,0,1.20,1.20
23001,1.193,8117,0,0,0,0,0,1.20,1.20
23002,1.193,8704,0,0,0,0,0,1.20,1.20
23003,1.193,20274,0,0,0,0,0,1.20,1.20
23004,1.193,42,0,0,0,0,0,1.20,1.20
23005,1.193,23193,0,0,0,0,0,1.20,1.20
23006,1.193,5337,0,0,0,0,0,1.20,1.20
23007,1.193,9028,0,0,0,0,0,1.20,1.20
23008,1.193,3096,0,0,0,0,0,1.20,1.20
23009,1.193,970,0,0,0,0,0,1.20,1.20
23010,1.193,39714,0,0,0,0,0,1.20,1.20
23011,1.193,16957,0,0,0,0,0,1.20,1.20
23012,1.193,10130,0,0,0,0,0,1.20,1.20
23013,1.193,40848,0,0,0,0,0,1.20,1.20
23014,1.193,18986,0,0,0,0,0,1.20,1.20
23015,1.127,40189,0,0,0,0,0,1.20,1.20
23016,1.127,21492,0,0,0,0,0,1.20,1.20
23017,1.127,10385,0,0,0,0,0,1.20,1.20
23018,1.127,12690,0,0,0,0,0,1.20,1.20
23019,1.127,44670,0,0,0,0,0,1.20,1.20
23020,1.127,30095,0,0,0,0,0,1.20,1.20
23021,1.127,38775,0,0,0,0,0,1.20,1.20
23022,1.127,22758,0,0,0,0,0,1.20,1.20
23023,1.127,21911,0,0,0,0,0,1.20,1.20
23024,1.127,9090,0,0,0,0,0,1.20,1.20
23025,1.127,21670,0,0,0,0,0,1.20,1.20
23026,1.127,16576,0,0,0,0,0,1.20,1.20
23027,1.127,24037,0,0,0,0,0,1.20,1.20
23028,1.141,30852,0,0,0,0,0,1.20,1.20
23029,1.141,17007,0,0,0,0,0,1.20,1.20
23030,1.141,34766,0,0,0,0,0,1.20,1.20
23031,1.141,11922,0,0,0,0,0,1.20,1.20
23032,1.141,41189,0,0,0,0,0,1.20,1.20
23033,1.141,9717,0,0,0,0,0,1.20,1.20
23034,1.141,38086,0,0,0,0,0,1.20,1.20
23035,1.141,15006,0,0,0,0,0,1.20,1.20
23036,1.141,31583,0,0,0,0,0,1.20,1.20
23037,1.141,7395,0,0,0,0,0,1.20,1.20
23038,1.141,44588,0,0,0,0,0,1.20,1.20
23039,1.141,3814,0,0,0,0,0,1.20,1.20
23040,1.141,13124,0,0,0,0,0,1.20,1.20
23041,1.141,30784,0,0,0,0,0,1.20,1.20
23042,1.141,19677,0,0,0,0,0,1.20,1.20
23043,1.141,38903,0,0,0,0,0,1.20,1.20
23044,1.141,6818,0,0,0,0,0,1.20,1.20
23045,1.141,33629,0,0,0,0,0,1.20,1.20
23046,0.977,2385,0,0,0,0,0,1.20,1.20
23047,0.977,5260,0,0,0,0,0,1.20,1.20
23048,0.977,9668,0,0,0,0,0,1.20,1.20
23049,0.977,4556,0,0,0,0,0,1.20,1.20
23050,1.066,18915,0,0,0,0,0,1.20,1.20
23051,1.066,11730,0,0,0,0,0,1.20,1.20
23052,1.066,27371,0,0,0,0,0,1.20,1.20
23053,1.067,15260,0,0,0,0,0,1.20,1.20
23054,1.067,35970,0,0,0,0,0,1.20,1.20
23055,1.067,36104,0,0,0,0,0,1.20,1.20
23056,1.067,36072,0,0,0,0,0,1.20,1.20
23057,1.067,21353,0,0,0,0,0,1.20,1.20
23058,1.109,38560,0,0,0,0,0,1.20,1.20
23059,1.109,9003,0,0,0,0,0,1.20,1.20
23060,1.109,40289,0,0,0,0,0,1.20,1.20
23061,1.109,12526,0,0,0,0,0,1.20,1.20
23062,1.109,34410,0,0,0,0,0,1.20,1.20
23063,1.109,12418,0,0,0,0,0,1.20,1.20
23064,1.005,14221,0,0,0,0,0,1.20,1.20
23065,1.005,33935,0,0,0,0,0,1.20,1.20
23066,1.005,42228,0,0,0,0,0,1.20,1.20
23067,1.005,37341,0,0,0,0,0,1.20,1.20
23068,1.161,12965,0,0,0,0,0,1.20,1.20
23069,1.161,30341,0,0,0,0,0,1.20,1.20
23070,1.161,23822,0,0,0,0,0,1.20,1.20
23071,1.004,2385,0,0,0,0,0,1.20,1.20
23072,1.004,3442,0,0,0,0,0,1.20,1.20
23073,1.004,11970,0,0,0,0,0,1.20,1.20
23074,0.957,6853,0,0,0,0,0,1.20,1.20
23075,0.957,3704,0,0,0,0,0,1.20,1.20
23076,0.957,7855,0,0,0,0,0,1.20,1.20
23077,1.040,12957,0,0,0,0,0,1.20,1.20
23078,1.040,25164,0,0,0,0,0,1.20,1.20
23079,1.040,4780,0,0,0,0,0,1.20,1.20
23080,1.040,3799,0,0,0,0,0,1.20,1.20
23081,1.040,42245,0,0,0,0,0,1.20,1.20
23082,1.040,3107,0,0,0,0,0,1.20,1.20
23083,0.814,39880,0,0,0,0,0,1.20,1.20
23084,0.814,36225,0,0,0,0,0,1.20,1.20
23085,0.814,32176,0,0,0,0,0,1.20,1.20
23086,1.010,9249,0,0,0,0,0,1.20,1.20
23087,1.010,24466,0,0,0,0,0,1.20,1.20
23088,1.010,226,0,0,0,0,0,1.20,1.20
23089,1.010,8967,0,0,0,0,0,1.20,1.20
23090,1.017,24667,0,0,0,0,0,1.20,1.20
23091,1.017,17922,0,0,0,0,0,1.20,1.20
23092,1.017,29856,0,0,0,0,0,1.20,1.20
23093,1.049,36299,0,0,0,0,0,1.20,1.20
23094,1.049,12065,0,0,0,0,0,1.20,1.20
23095,1.049,36512,0,0,0,0,0,1.20,1.20
23096,1.161,19291,0,0,0,0,0,1.20,1.20
23097,1.161,39668,0,0,0,0,0,1.20,1.20
23098,1.161,2186,0,0,0,0,0,1.20,1.20
23099,1.161,24350,0,0,0,0,0,1.20,1.20
23100,1.161,14994,0,0,0,0,0,1.20,1.20
23101,1.161,25639,0,0,0,0,0,1.20,1.20
23102,1.161,2553,0,0,0,0,0,1.20,1.20
23103,0.865,44427,0,0,0,0,0,1.20,1.20
23104,0.865,17027,0,0,0,0,0,1.20,1.20
23105,0.865,41174,0,0,0,0,0,1.20,1.20
23106,0.829,33312,0,0,0,0,0,1.20,1.20
23107,0.829,4525,0,0,0,0,0,1.20,1.20
23108,0.829,26411,0,0,0,0,0,1.20,1.20
23109,1.118,42378,0,0,0,0,0,1.20,1.20
23110,1.118,13202,0,0,0,0,0,1.20,1.20
23111,1.118,32085,0,0,0,0,0,1.20,1.20
23112,1.118,29484,0,0,0,0,0,1.20,1.20
23113,1.029,22029,0,0,0,0,0,1.20,1.20
23114,1.029,3781,0,0,0,0,0,1.20,1.20
23115,1.029,6719,0,0,0,0,0,1.20,1.20
23116,1.029,4899,0,0,0,0,0,1.20,1.20
23117,1.029,2240,0,0,0,0,0,1.20,1.20
23118,1.029,23071,0,0,0,0,0,1.20,1.20
23119,1.029,8093,0,0,0,0,0,1.20,1.20
23120,1.036,34190,0,0,0,0,0,1.20,1.20
23121,1.036,40178,0,0,0,0,0,1.20,1.20
23122,1.036,10834,0,0,0,0,0,1.20,1.20
23123,1.036,35270,0,0,0,0,0,1.20,1.20
23124,1.036,510,0,0,0,0,0,1.20,1.20
23125,1.036,3083,0,0,0,0,0,1.20,1.20
23126,1.036,25456,0,0,0,0,0,1.20,1.20
23127,1.109,29123,0,0,0,0,0,1.20,1.20
23128,1.109,41462,0,0,0,0,0,1.20,1.20
23129,1.109,22848,0,0,0,0,0,1.20,1.20
23130,1.109,9345,0,0,0,0,0,1.20,1.20
23131,1.109,33255,0,0,0,0,0,1.20,1.20
23132,1.109,6249,0,0,0,0,0,1.20,1.20
23133,1.071,42055,0,0,0,0,0,1.20,1.20
23134,1.071,17962,0,0,0,0,0,1.20,1.20
23135,1.071,23139,0,0,0,0,0,1.20,1.20
23136,1.071,9603,0,0,0,0,0,1.20,1.20
23137,1.157,44361,0,0,0,0,0,1.20,1.20
23138,1.157,36754,0,0,0,0,0,1.20,1.20
23139,1.157,26125,0,0,0,0,0,1.20,1.20
23140,1.157,34942,0,0,0,0,0,1.20,1.20
23141,1.157,11422,0,0,0,0,0,1.20,1.20
23142,1.157,26723,0,0,0,0,0,1.20,1.20
23143,1.157,35654,0,0,0,0,0,1.20,1.20
23144,1.157,5341,0,0,0,0,0,1.20,1.20
23145,1.157,31076,0,0,0,0,0,1.20,1.20
23146,1.157,15761,0,0,0,0,0,1.20,1.20
23147,1.157,23415,0,0,0,0,0,1.20,1.20
23148,1.157,8999,0,0,0,0,0,1.20,1.20
23149,1.157,9584,0,0,0,0,0,1.20,1.20
23150,1.157,26666,0,0,0,0,0,1.20,1.20
23151,1.157,3474,0,0,0,0,0,1.20,1.20
23152,1.089,13836,0,0,0,0,0,1.20,1.20
23153,1.089,11027,0,0,0,0,0,1.20,1.20
23154,1.089,12902,0,0,0,0,0,1.20,1.20
23155,1.089,37094,0,0,0,0,0,1.20,1.20
23156,1.089,19604,0,0,0,0,0,1.20,1.20
23157,1.089,38314,0,0,0,0,0,1.20,1.20
23158,1.163,1282,0,0,0,0,0,1.20,1.20
23159,1.163,41210,0,0,0,0,0,1.20,1.20
23160,1.163,9068,0,0,0,0,0,1.20,1.20
23161,1.163,10498,0,0,0,0,0,1.20,1.20
23162,1.163,40167,0,0,0,0,0,1.20,1.20
23163,1.163,16263,0,0,0,0,0,1.20,1.20
23164,1.163,35578,0,0,0,0,0,1.20,1.20
23165,1.163,43224,0,0,0,0,0,1.20,1.20
23166,1.163,592,0,0,0,0,0,1.20,1.20
23167,1.163,36078,0,0,0,0,0,1.20,1.20
23168,1.163,37387,0,0,0,0,0,1.20,1.20
23169,1.163,33027,0,0,0,0,0,1.20,1.20
23170,1.163,26007,0,0,0,0,0,1.20,1.20
23171,1.163,8690,0,0,0,0,0,1.20,1.20
23172,1.163,40384,0,0,0,0,0,1.20,1.20
23173,1.163,21924,0,0,0,0,0,1.20,1.20
23174,1.163,38761,0,0,0,0,0,1.20,1.20
23175,1.163,41705,0,0,0,0,0,1.20,1.20
23176,1.163,16664,0,0,0,0,0,1.20,1.20
23177,1.163,13861,0,0,0,0,0,1.20,1.20
23178,1.163,38543,0,0,0,0,0,1.20,1.20
23179,1.163,22208,0,0,0,0,0,1.20,1.20
23180,1.163,5832,0,0,0,0,0,1.20,1.20
23181,1.163,10554,0,0,0,0,0,1.20,1.20
23182,1.163,33588,0,0,0,0,0,1.20,1.20
23183,1.163,30186,0,0,0,0,0,1.20,1.20
23184,1.163,9021,0,0,0,0,0,1.20,1.20
23185,1.125,15529,0,0,0,0,0,1.20,1.20
23186,1.125,29465,0,0,0,0,0,1.20,1.20
23187,1.125,13764,0,0,0,0,0,1.20,1.20
23188,1.125,35099,0,0,0,0,0,1.20,1.20
23189,1.125,23609,0,0,0,0,0,1.20,1.20
23190,1.125,6499,0,0,0,0,0,1.20,1.20
23191,1.125,2968,0,0,0,0,0,1.20,1.20
23192,1.125,20920,0,0,0,0,0,1.20,1.20
23193,1.125,17512,0,0,0,0,0,1.20,1.20
23194,1.125,26660,0,0,0,0,0,1.20,1.20
23195,1.125,29347,0,0,0,0,0,1.20,1.20
23196,1.125,3155,0,0,0,0,0,1.20,1.20
23197,1.125,43856,0,0,0,0,0,1.20,1.20
23198,0.807,23010,0,0,0,0,0,1.20,1.20
23199,0.807,2129,0,0,0,0,0,1.20,1.20
23200,1.191,29113,0,0,0,0,0,1.20,1.20
23201,1.191,10117,0,0,0,0,0,1.20,1.20
23202,1.191,24956,0,0,0,0,0,1.20,1.20
23203,1.191,2576,0,0,0,0,0,1.20,1.20
23204,1.191,15953,0,0,0,0,0,1.20,1.20
23205,1.191,8755,0,0,0,0,0,1.20,1.20
23206,1.191,29286,0,0,0,0,0,1.20,1.20
23207,1.191,41510,0,0,0,0,0,1.20,1.20
23208,1.191,42988,0,0,0,0,0,1.20,1.20
23209,1.191,5311,0,0,0,0,0,1.20,1.20
23210,1.191,39542,0,0,0,0,0,1.20,1.20
23211,1.191,35734,0,0,0,0,0,1.20,1.20
23212,1.191,25177,0,0,0,0,0,1.20,1.20
23213,1.191,38680,0,0,0,0,0,1.20,1.20
23214,1.191,15061,0,0,0,0,0,1.20,1.20
23215,1.191,22830,0,0,0,0,0,1.20,1.20
23216,1.191,33478,0,0,0,0,0,1.20,1.20
23217,1.191,24712,0,0,0,0,0,1.20,1.20
23218,1.191,37951,0,0,0,0,0,1.20,1.20
23219,1.191,12479,0,0,0,0,0,1.20,1.20
23220,1.191,1976,0,0,0,0,0,1.20,1.20
23221,1.191,19309,0,0,0,0,0,1.20,1.20
23222,1.191,21159,0,0,0,0,0,1.20,1.20
23223,1.191,29565,0,0,0,0,0,1.20,1.20
23224,1.191,15132,0,0,0,0,0,1.20,1.20
23225,1.191,4075,0,0,0,0,0,1.20,1.20
23226,1.191,21511,0,0,0,0,0,1.20,1.20
23227,1.191,1783,0,0,0,0,0,1.20,1.20
23228,1.191,23845,0,0,0,0,0,1.20,1.20
23229,1.191,34052,0,0,0,0,0,1.20,1.20
23230,1.069,20212,0,0,0,0,0,1.20,1.20
23231,1.069,3125,0,0,0,0,0,1.20,1.20
23232,1.069,23460,0,0,0,0,0,1.20,1.20
23233,1.069,36770,0,0,0,0,0,1.20,1.20
23234,1.069,12827,0,0,0,0,0,1.20,1.20
23235,1.131,6792,0,0,0,0,0,1.20,1.20
23236,1.131,43724,0,0,0,0,0,1.20,1.20
23237,1.131,40013,0,0,0,0,0,1.20,1.20
23238,1.131,1013,0,0,0,0,0,1.20,1.20
23239,1.131,15408,0,0,0,0,0,1.20,1.20
23240,1.131,31976,0,0,0,0,0,1.20,1.20
23241,1.131,1888,0,0,0,0,0,1.20,1.20
23242,0.953,26284,0,0,0,0,0,1.20,1.20
23243,0.953,23162,0,0,0,0,0,1.20,1.20
23244,0.953,13303,0,0,0,0,0,1.20,1.20
23245,0.953,9876,0,0,0,0,0,1.20,1.20
23246,0.954,9971,0,0,0,0,0,1.20,1.20
23247,0.954,33335,0,0,0,0,0,1.20,1.20
23248,0.954,23518,0,0,0,0,0,1.20,1.20
23249,1.180,28867,0,0,0,0,0,1.20,1.20
23250,1.180,12716,0,0,0,0,0,1.20,1.20
23251,1.180,25279,0,0,0,0,0,1.20,1.20
23252,1.116,29722,0,0,0,0,0,1.20,1.20
23253,1.116,31845,0,0,0,0,0,1.20,1.20
23254,1.116,43096,0,0,0,0,0,1.20,1.20
23255,1.116,27780,0,0,0,0,0,1.20,1.20
23256,1.116,16872,0,0,0,0,0,1.20,1.20
23257,1.116,24758,0,0,0,0,0,1.20,1.20
23258,1.116,21734,0,0,0,0,0,1.20,1.20
23259,0.979,40908,0,0,0,0,0,1.20,1.20
23260,0.979,19859,0,0,0,0,0,1.20,1.20
23261,1.026,39674,0,0,0,0,0,1.20,1.20
23262,1.026,37473,0,0,0,0,0,1.20,1.20
23263,1.026,36769,0,0,0,0,0,1.20,1.20
23264,0.797,22529,0,0,0,0,0,1.20,1.20
23265,0.797,22487,0,0,0,0,0,1.20,1.20
23266,1.057,38216,0,0,0,0,0,1.20,1.20
23267,1.057,22773,0,0,0,0,0,1.20,1.20
23268,1.057,38688,0,0,0,0,0,1.20,1.20
23269,1.057,12295,0,0,0,0,0,1.20,1.20
23270,1.059,34734,0,0,0,0,0,1.20,1.20
23271,1.059,27825,0,0,0,0,0,1.20,1.20
23272,1.059,9088,0,0,0,0,0,1.20,1.20
23273,1.064,31337,0,0,0,0,0,1.20,1.20
23274,1.064,8160,0,0,0,0,0,1.20,1.20
23275,1.094,28995,0,0,0,0,0,1.20,1.20
23276,1.019,21378,0,0,0,0,0,1.20,1.20
23277,0.950,13980,0,0,0,0,0,1.20,1.20
23278,0.888,37654,0,0,0,0,0,1.20,1.20
23279,0.836,20634,0,0,0,0,0,1.20,1.20
23280,0.814,4455,0,0,0,0,0,1.20,1.20
23281,0.800,2584,0,0,0,0,0,1.20,1.20
23282,0.792,20938,0,0,0,0,0,1.20,1.20
23283,0.793,34380,0,0,0,0,0,1.20,1.20
23284,0.998,29355,0,0,0,0,0,1.20,1.20
23285,0.998,26018,0,0,0,0,0,1.20,1.20
23286,0.855,13648,0,0,0,0,0,1.20,1.20
23287,0.855,13599,0,0,0,0,0,1.20,1.20
23288,0.855,10854,0,0,0,0,0,1.20,1.20
23289,0.663,4194,0,0,0,0,0,1.20,1.20
23290,0.663,28109,0,0,0,0,0,1.20,1.20
23291,0.653,3756,0,0,0,0,0,1.20,1.20
23292,0.653,8475,0,0,0,0,0,1.20,1.20
23293,0.645,40342,0,0,0,0,0,1.20,1.20
23294,0.645,36468,0,0,0,0,0,1.20,1.20
23295,0.641,40895,0,0,0,0,0,1.20,1.20
23296,0.641,36447,0,0,0,0,0,1.20,1.20
23297,0.736,30093,0,0,0,0,0,1.20,1.20
23298,0.736,7707,0,0,0,0,0,1.20,1.20
23299,1.173,20156,0,0,0,0,0,1.20,1.20
23300,1.173,33431,0,0,0,0,0,1.20,1.20
23301,1.173,14304,0,0,0,0,0,1.20,1.20
23302,1.115,34409,0,0,0,0,0,1.20,1.20
23303,1.115,16485,0,0,0,0,0,1.20,1.20
23304,1.115,29327,0,0,0,0,0,1.20,1.20
23305,1.115,43546,0,0,0,0,0,1.20,1.20
23306,1.115,33216,0,0,0,0,0,1.20,1.20
23307,1.115,16834,0,0,0,0,0,1.20,1.20
23308,1.115,35678,0,0,0,0,0,1.20,1.20
23309,1.053,44361,0,0,0,0,0,1.20,1.20
23310,1.053,20024,0,0,0,0,0,1.20,1.20
23311,0.919,28377,0,0,0,0,0,1.20,1.20
23312,0.919,19793,0,0,0,0,0,1.20,1.20
23313,0.919,25425,0,0,0,0,0,1.20,1.20
23314,0.919,28544,0,0,0,0,0,1.20,1.20
23315,0.995,9315,0,0,0,0,0,1.20,1.20
23316,0.995,27241,0,0,0,0,0,1.20,1.20
23317,0.995,4050,0,0,0,0,0,1.20,1.20
23318,0.975,33720,0,0,0,0,0,1.20,1.20
23319,0.975,17409,0,0,0,0,0,1.20,1.20
23320,0.901,5599,0,0,0,0,0,1.20,1.20
23321,0.901,43647,0,0,0,0,0,1.20,1.20
23322,0.901,23588,0,0,0,0,0,1.20,1.20
23323,1.036,37311,0,0,0,0,0,1.20,1.20
23324,1.036,786,0,0,0,0,0,1.20,1.20
23325,1.036,9578,0,0,0,0,0,1.20,1.20
23326,1.036,34375,0,0,0,0,0,1.20,1.20
23327,1.170,16905,0,0,0,0,0,1.20,1.20
23328,1.034,26525,0,0,0,0,0,1.20,1.20
23329,1.034,23872,0,0,0,0,0,1.20,1.20
23330,0.920,35617,0,0,0,0,0,1.20,1.20
23331,0.920,1179,0,0,0,0,0,1.20,1.20
23332,0.920,29392,0,0,0,0,0,1.20,1.20
23333,0.920,41691,0,0,0,0,0,1.20,1.20
23334,1.048,1225,0,0,0,0,0,1.20,1.20
23335,1.048,11963,0,0,0,0,0,1.20,1.20
23336,1.048,32944,0,0,0,0,0,1.20,1.20
23337,1.048,14561,0,0,0,0,0,1.20,1.20
23338,1.067,22237,0,0,0,0,0,1.20,1.20
23339,1.067,2783,0,0,0,0,0,1.20,1.20
23340,0.790,30584,0,0,0,0,0,1.20,1.20
23341,0.790,22189,0,0,0,0,0,1.20,1.20
23342,0.602,18113,0,0,0,0,0,1.20,1.20
23343,0.602,40212,0,0,0,0,0,1.20,1.20
23344,1.169,22264,0,0,0,0,0,1.20,1.20
23345,1.169,2526,0,0,0,0,0,1.20,1.20
23346,1.169,24506,0,0,0,0,0,1.20,1.20
23347,1.169,32445,0,0,0,0,0,1.20,1.20
23348,1.169,15794,0,0,0,0,0,1.20,1.20
23349,1.169,23127,0,0,0,0,0,1.20,1.20
23350,1.169,23593,0,0,0,0,0,1.20,1.20
23351,1.169,31629,0,0,0,0,0,1.20,1.20
23352,1.169,39466,0,0,0,0,0,1.20,1.20
23353,1.169,27323,0,0,0,0,0,1.20,1.20
23354,1.169,4519,0,0,0,0,0,1.20,1.20
23355,1.169,4148,0,0,0,0,0,1.20,1.20
23356,1.169,16752,0,0,0,0,0,1.20,1.20
23357,1.169,20777,0,0,0,0,0,1.20,1.20
23358,1.169,8180,0,0,0,0,0,1.20,1.20
23359,1.169,8224,0,0,0,0,0,1.20,1.20
23360,1.169,4978,0,0,0,0,0,1.20,1.20
