ID,LID,Width,Color,type,LinkId
1069,5970,10,W,1,0
1070,5971,10,W,1,0
1071,5972,10,W,1,0
1072,5973,10,W,1,0
1073,5974,10,W,1,0
1074,5975,10,W,1,0
1075,5976,10,W,1,0
1076,5977,10,W,1,0
1077,5978,10,W,1,0
1078,5979,10,W,1,0
1079,5980,10,W,1,0
1080,5981,10,W,1,0
1081,5982,10,W,1,0
1082,5983,10,W,1,0
1083,5984,10,W,1,0
1084,5985,10,W,1,0
1085,5986,10,W,1,0
1086,5987,10,W,1,0
1087,5988,10,W,1,0
1088,5989,10,W,1,0
1089,5990,10,W,1,0
1090,5991,10,W,1,0
1091,5992,10,W,1,0
1092,5993,10,W,1,0
1093,5994,10,W,1,0
1094,5995,10,W,1,0
1095,5996,10,W,1,0
1096,5997,10,W,1,0
1097,5998,10,W,1,0
1098,5999,10,W,1,0
1099,6000,10,W,1,0
1100,6001,10,W,1,0
1101,6002,10,W,1,0
1102,6003,10,W,1,0
1103,6004,10,W,1,0
1104,6005,10,W,1,0
1105,6006,10,W,1,0
1106,6007,10,W,1,0
1107,6008,10,W,1,0
1108,6009,10,W,1,0
1109,6010,10,W,1,0
1110,6011,10,W,1,0
1111,6012,10,W,1,0
1112,6013,10,W,1,0
1113,6014,10,W,1,0
1114,6015,10,W,1,0
1115,6016,10,W,1,0
1116,6017,10,W,1,0
1117,6018,10,W,1,0
1118,6019,10,W,1,0
1119,6020,10,W,1,0
1120,6021,10,W,1,0
1121,6022,10,W,1,0
1122,6023,10,W,1,0
1123,6024,10,W,1,0
1124,6025,10,W,1,0
1125,6026,10,W,1,0
1126,6027,10,W,1,0
1127,6028,10,W,1,0
1128,6029,10,W,1,0
1129,6030,10,W,1,0
1130,6031,10,W,1,0
1131,6032,10,W,1,0
1132,6033,10,W,1,0
1133,6034,10,W,1,0
1134,6035,10,W,1,0
1135,6036,10,W,1,0
1136,6037,10,W,1,0
1137,6038,10,W,1,0
1138,6039,10,W,1,0
1139,6040,10,W,1,0
1140,6041,10,W,1,0
1141,6042,10,W,1,0
1142,6043,10,W,1,0
1143,6044,10,W,1,0
1144,6045,10,W,1,0
1145,6046,10,W,1,0
1146,6047,10,W,1,0
1147,6048,10,W,1,0
1148,6049,10,W,1,0
1149,6050,10,W,1,0
1150,6051,10,W,1,0
1151,6052,10,W,1,0
1152,6053,10,W,1,0
1153,6054,10,W,1,0
1154,6055,10,W,1,0
1155,6056,10,W,1,0
1156,6057,10,W,1,0
1157,6058,10,W,1,0
1158,6059,10,W,1,0
1159,6060,10,W,1,0
1160,6061,10,W,1,0
1161,6062,10,W,1,0
1162,6063,10,W,1,0
1163,6064,10,W,1,0
1164,6065,10,W,1,0
1165,6066,10,W,1,0
1166,6067,10,W,1,0
1167,6068,10,W,1,0
1168,6069,10,W,1,0
1169,6070,10,W,1,0
1170,6071,10,W,1,0
1171,6072,10,W,1,0
1172,6073,10,W,1,0
1173,6074,10,W,1,0
1174,6075,10,W,1,0
1175,6076,10,W,1,0
1176,6077,10,W,1,0
1177,6078,10,W,1,0
1178,6079,10,W,1,0
1179,6080,10,W,1,0
1180,6081,10,W,1,0
1181,6082,10,W,1,0
1182,6083,10,W,1,0
1183,6084,10,W,1,0
1184,6085,10,W,1,0
1185,6086,10,W,1,0
1186,6087,10,W,1,0
1187,6088,10,W,1,0
1188,6089,10,W,1,0
1189,6090,10,W,1,0
1190,6091,10,W,1,0
1191,6092,10,W,1,0
1192,6093,10,W,1,0
1193,6094,10,W,1,0
1194,6095,10,W,1,0
1195,6096,10,W,1,0
1196,6097,10,W,1,0
1197,6098,10,W,1,0
1198,6099,10,W,1,0
1199,6100,10,W,1,0
1200,6101,10,W,1,0
1201,6102,10,W,1,0
1202,6103,10,W,1,0
1203,6104,10,W,1,0
1204,6105,10,W,1,0
1205,6106,10,W,1,0
1206,6107,10,W,1,0
1207,6108,10,W,1,0
1208,6109,10,W,1,0
1209,6110,10,W,1,0
1210,6111,10,W,1,0
1211,6112,10,W,1,0
1212,6113,10,W,1,0
1213,6114,10,W,1,0
1214,6115,10,W,1,0
1215,6116,10,W,1,0
1216,6117,10,W,1,0
1217,6118,10,W,1,0
1218,6119,10,W,1,0
1219,6120,10,W,1,0
1220,6121,10,W,1,0
1221,6122,10,W,1,0
1222,6123,10,W,1,0
1223,6124,10,W,1,0
1224,6125,10,W,1,0
1225,6126,10,W,1,0
1226,6127,10,W,1,0
1227,6128,10,W,1,0
1228,6129,10,W,1,0
1229,6130,10,W,1,0
1230,6131,10,W,1,0
1231,6132,10,W,1,0
1232,6133,10,W,1,0
1233,6134,10,W,1,0
1234,6135,10,W,1,0
1235,6136,10,W,0,0
1236,6137,10,W,0,0
1237,6138,10,W,0,0
1238,6139,10,W,0,0
1239,6140,10,W,0,0
1240,6141,10,W,0,0
1241,6142,10,W,0,0
1242,6143,10,W,0,0
1243,6144,10,W,0,0
1244,6145,10,W,0,0
1245,6146,10,W,0,0
1246,6147,10,W,0,0
1247,6148,10,W,0,0
1248,6149,10,W,0,0
1249,6150,10,W,0,0
1250,6151,10,W,0,0
1251,6152,10,W,0,0
1252,6153,10,W,0,0
1253,6154,10,W,0,0
1254,6155,10,W,0,0
1255,6156,10,W,0,0
1256,6157,10,W,0,0
1257,6158,10,W,0,0
1258,6159,10,W,0,0
1259,6160,10,W,0,0
1260,6161,10,W,0,0
1261,6162,10,W,0,0
1262,6163,10,W,0,0
1263,6164,10,W,0,0
1264,6165,10,W,0,0
1265,6166,10,W,0,0
1266,6167,10,W,0,0
1267,6168,10,W,0,0
1268,6169,10,W,0,0
1269,6170,10,W,0,0
1270,6171,10,W,0,0
1271,6172,10,W,0,0
1272,6173,10,W,0,0
1273,6174,10,W,0,0
1274,6175,10,W,0,0
1275,6176,10,W,0,0
1276,6177,10,W,0,0
1277,6178,10,W,0,0
1278,6179,10,W,0,0
1279,6180,10,W,0,0
1280,6181,10,W,0,0
1281,6182,10,W,0,0
1282,6183,10,W,0,0
1283,6184,10,W,0,0
1284,6185,10,W,0,0
1285,6186,10,W,0,0
1286,6187,10,W,0,0
1287,6188,10,W,0,0
1288,6189,10,W,0,0
1289,6190,10,W,0,0
1290,6191,10,W,0,0
1291,6192,10,W,0,0
1292,6193,10,W,0,0
1293,6194,10,W,0,0
1294,6195,10,W,0,0
1295,6196,10,W,0,0
1296,6197,10,W,0,0
1297,6198,10,W,0,0
1298,6199,10,W,0,0
1299,6200,10,W,0,0
1300,6201,10,W,0,0
1301,6202,10,W,0,0
1302,6203,10,W,0,0
1303,6204,10,W,0,0
1304,6205,10,W,0,0
1305,6206,10,W,0,0
1306,6207,10,W,0,0
1307,6208,10,W,0,0
1308,6209,10,W,0,0
1309,6210,10,W,0,0
1310,6211,10,W,0,0
1311,6212,10,W,0,0
1312,6213,10,W,0,0
1313,6214,10,W,0,0
1314,6215,10,W,0,0
1315,6216,10,W,0,0
1316,6217,10,W,0,0
1317,6218,10,W,0,0
1318,6219,10,W,0,0
1319,6220,10,W,0,0
1320,6221,10,W,0,0
1321,6222,10,W,0,0
1322,6223,10,W,0,0
1323,6224,10,W,0,0
1324,6225,10,W,0,0
1325,6226,10,W,0,0
1326,6227,10,W,0,0
1327,6228,10,W,0,0
1328,6229,10,W,0,0
1329,6230,10,W,0,0
1330,6231,10,W,0,0
1331,6232,10,W,0,0
1332,6233,10,W,0,0
1333,6234,10,W,0,0
1334,6235,10,W,0,0
1335,6236,10,W,0,0
1336,6237,10,W,0,0
1337,6238,10,W,0,0
1338,6239,10,W,0,0
1339,6240,10,W,0,0
1340,6241,10,W,0,0
1341,6242,10,W,0,0
1342,6243,10,W,0,0
1343,6244,10,W,0,0
1344,6245,10,W,0,0
1345,6246,10,W,0,0
1346,6247,10,W,0,0
1347,6248,10,W,0,0
1348,6249,10,W,0,0
1349,6250,10,W,0,0
1350,6251,10,W,0,0
1351,6252,10,W,0,0
1352,6253,10,W,0,0
1353,6254,10,W,0,0
1354,6255,10,W,0,0
1355,6256,10,W,0,0
1356,6257,10,W,0,0
1357,6258,10,W,0,0
1358,6259,10,W,0,0
1359,6260,10,W,0,0
1360,6261,10,W,0,0
1361,6262,10,W,0,0
1362,6263,10,W,0,0
1363,6264,10,W,0,0
1364,6265,10,W,0,0
1365,6266,10,W,0,0
1366,6267,10,W,0,0
1367,6268,10,W,0,0
1368,6269,10,W,0,0
1369,6270,10,W,0,0
1370,6271,10,W,0,0
1371,6272,10,W,0,0
1372,6273,10,W,0,0
1373,6274,10,W,0,0
1374,6275,10,W,0,0
1375,6276,10,W,0,0
1376,6277,10,W,0,0
1377,6278,10,W,0,0
1378,6279,10,W,0,0
1379,6280,10,W,0,0
1380,6281,10,W,0,0
1381,6282,10,W,0,0
1382,6283,10,W,0,0
1383,6284,10,W,0,0
1384,6285,10,W,0,0
1385,6286,10,W,0,0
1386,6287,10,W,0,0
1387,6288,10,W,0,0
1388,6289,10,W,0,0
1389,6290,10,W,0,0
1390,6291,10,W,0,0
1391,6292,10,W,0,0
1392,6293,10,W,0,0
1393,6294,10,W,0,0
1394,6295,10,W,0,0
1395,6296,10,W,0,0
1396,6297,10,W,0,0
1397,6298,10,W,0,0
1398,6299,10,W,0,0
1399,6300,10,W,0,0
1400,6301,10,W,0,0
1401,6302,10,W,0,0
1402,6303,10,W,0,0
1403,6304,10,W,0,0
1404,6305,10,W,0,0
1405,6306,10,W,0,0
1406,6307,10,W,0,0
1407,6308,10,W,0,0
1408,6309,10,W,0,0
1409,6310,10,W,0,0
1410,6311,10,W,0,0
1411,6312,10,W,0,0
1412,6313,10,W,0,0
1413,6314,10,W,0,0
1414,6315,10,W,0,0
1415,6316,10,W,0,0
1416,6317,10,W,0,0
1417,6318,10,W,0,0
1418,6319,10,W,0,0
1419,6320,10,W,0,0
1420,6321,10,W,0,0
1421,6322,10,W,0,0
1422,6323,10,W,0,0
1423,6324,10,W,0,0
1424,6325,10,W,0,0
1425,6326,10,W,0,0
1426,6327,10,W,0,0
1427,6328,10,W,0,0
1428,6329,10,W,0,0
1429,6330,10,W,0,0
1430,6331,10,W,0,0
1431,6332,10,W,0,0
1432,6333,10,W,0,0
1433,6334,10,W,0,0
1434,6335,10,W,0,0
1435,6336,10,W,0,0
1436,6337,10,W,0,0
1437,6338,10,W,0,0
1438,6339,10,W,0,0
1439,6340,10,W,0,0
1440,6341,10,W,0,0
1441,6342,10,W,0,0
1442,6343,10,W,0,0
1443,6344,10,W,0,0
1444,6345,10,W,0,0
1445,6346,10,W,0,0
1446,6347,10,W,0,0
1447,6348,10,W,0,0
1448,6349,10,W,0,0
1449,6350,10,W,0,0
1450,6351,10,W,0,0
1451,6352,10,W,0,0
1452,6353,10,W,0,0
1453,6354,10,W,0,0
1454,6355,10,W,0,0
1455,6356,10,W,0,0
1456,6357,10,W,0,0
1457,6358,10,W,0,0
1458,6359,10,W,0,0
1459,6360,10,W,0,0
1460,6361,10,W,0,0
1461,6362,10,W,0,0
1462,6363,10,W,0,0
1463,6364,10,W,0,0
1464,6365,10,W,0,0
1465,6366,10,W,0,0
1466,6367,10,W,0,0
1467,6368,10,W,0,0
1468,6369,10,W,0,0
1469,6370,10,W,0,0
1470,6371,10,W,0,0
1471,6372,10,W,0,0
1472,6373,10,W,0,0
1473,6374,10,W,0,0
1474,6375,10,W,0,0
1475,6376,10,W,0,0
1476,6377,10,W,0,0
1477,6378,10,W,0,0
1478,6379,10,W,0,0
1479,6380,10,W,0,0
1480,6381,10,W,0,0
1481,6382,10,W,0,0
1482,6383,10,W,0,0
1483,6384,10,W,0,0
1484,6385,10,W,0,0
1485,6386,10,W,0,0
1486,6387,10,W,0,0
1487,6388,10,W,0,0
1488,6389,10,W,0,0
1489,6390,10,W,0,0
1490,6391,10,W,0,0
1491,6392,10,W,0,0
1492,6393,10,W,0,0
1493,6394,10,W,0,0
1494,6395,10,W,0,0
1495,6396,10,W,0,0
1496,6397,10,W,0,0
1497,6398,10,W,0,0
1498,6399,10,W,0,0
1499,6400,10,W,0,0
1500,6401,10,W,0,0
1501,6402,10,W,0,0
1502,6403,10,W,0,0
1503,6404,10,W,0,0
1504,6405,10,W,0,0
1505,6406,10,W,0,0
1506,6407,10,W,0,0
1507,6408,10,W,0,0
1508,6409,10,W,0,0
1509,6410,10,W,0,0
1510,6411,10,W,0,0
1511,6412,10,W,0,0
1512,6413,10,W,0,0
1513,6414,10,W,0,0
1514,6415,10,W,0,0
1515,6416,10,W,0,0
1516,6417,10,W,0,0
1517,6418,10,W,0,0
1518,6419,10,W,0,0
1519,6420,10,W,0,0
1520,6421,10,W,0,0
1521,6422,10,W,0,0
1522,6423,10,W,0,0
1523,6424,10,W,0,0
1524,6425,10,W,0,0
1525,6426,10,W,1,0
1526,6427,10,W,1,0
1527,6428,10,W,1,0
1528,6429,10,W,1,0
1529,6430,10,W,1,0
1530,6431,10,W,1,0
1531,6432,10,W,1,0
1532,6433,10,W,1,0
1533,6434,10,W,1,0
1534,6435,10,W,0,0
1535,6436,10,W,0,0
1536,6437,10,W,0,0
1537,6438,10,W,0,0
1538,6439,10,W,0,0
1539,6440,10,W,0,0
1540,6441,10,W,0,0
1541,6442,10,W,0,0
