wp_id,x,y,z,yaw,velocity,change_flag
376,10930.3352,11250.1169,59.5126,0.4399,54.5824,0
377,10931.4318,11250.6372,59.5179,0.4398,54.7869,0
378,10932.5311,11251.1590,59.5221,0.4399,54.9140,0
379,10933.6328,11251.6821,59.5285,0.4400,55.0001,0
380,10934.7365,11252.2054,59.5352,0.4400,55.0432,0
381,10935.8416,11252.7282,59.5380,0.4406,55.0721,0
382,10936.9465,11253.2522,59.5406,0.4409,55.0457,0
383,10938.0505,11253.7767,59.5513,0.4411,55.0471,0
384,10939.1531,11254.3018,59.5615,0.4411,54.9979,0
385,10940.2537,11254.8265,59.5708,0.4410,54.9262,0
386,10941.3524,11255.3509,59.5791,0.4410,54.7958,0
387,10942.4495,11255.8741,59.5882,0.4414,54.6816,0
388,10943.5447,11256.3958,59.5961,0.4421,54.5934,0
389,10944.6365,11256.9174,59.6012,0.4426,54.4661,0
390,10945.7261,11257.4391,59.6068,0.4429,54.3605,0
391,10946.8133,11257.9602,59.6165,0.4431,54.2012,0
392,10947.8981,11258.4805,59.6302,0.4434,54.1699,0
393,10948.9811,11258.9994,59.6428,0.4438,54.0784,0
394,10950.0623,11259.5177,59.6516,0.4443,53.9866,0
395,10951.1417,11260.0356,59.6590,0.4446,53.9019,0
396,10952.2194,11260.5530,59.6653,0.4449,53.8311,0
397,10953.2954,11261.0703,59.6701,0.4451,53.7349,0
398,10954.3696,11261.5894,59.6733,0.4448,53.7367,0
399,10955.4421,11262.1086,59.6802,0.4439,53.6812,0
400,10956.5149,11262.6265,59.6899,0.4433,53.6710,0
401,10957.5877,11263.1433,59.7052,0.4432,53.6346,0
402,10958.6618,11263.6577,59.7279,0.4436,53.6878,0
403,10959.7366,11264.1713,59.7411,0.4440,53.7143,0
404,10960.8117,11264.6855,59.7419,0.4442,53.7278,0
405,10961.8858,11265.2012,59.7325,0.4438,53.6474,0
406,10962.9595,11265.7179,59.7253,0.4432,53.6536,0
407,10964.0334,11266.2352,59.7233,0.4425,53.6839,0
408,10965.1075,11266.7509,59.7372,0.4426,53.7008,0
409,10966.1825,11267.2656,59.7585,0.4432,53.7182,0
410,10967.2579,11267.7804,59.7735,0.4437,53.7369,0
411,10968.3341,11268.2949,59.7783,0.4443,53.7548,0
412,10969.4099,11268.8105,59.7783,0.4443,53.7409,0
413,10970.4850,11269.3279,59.7751,0.4435,53.7376,0
414,10971.5605,11269.8444,59.7737,0.4431,53.7539,0
415,10972.6351,11270.3608,59.7786,0.4432,53.6858,0
416,10973.7082,11270.8765,59.7903,0.4432,53.5845,0
417,10974.7798,11271.3912,59.8072,0.4431,53.5057,0
418,10975.8494,11271.9049,59.8304,0.4431,53.4071,0
419,10976.9177,11272.4174,59.8523,0.4432,53.3387,0
420,10977.9843,11272.9291,59.8621,0.4433,53.2543,0
421,10979.0489,11273.4397,59.8589,0.4433,53.1689,0
422,10980.1117,11273.9491,59.8449,0.4437,53.0008,0
423,10981.1723,11274.4573,59.8345,0.4441,52.8819,0
424,10982.2303,11274.9653,59.8302,0.4437,52.7879,0
425,10983.2860,11275.4722,59.8346,0.4434,52.6939,0
426,10984.3391,11275.9781,59.8457,0.4433,52.5852,0
427,10985.3899,11276.4828,59.8582,0.4434,52.4742,0
428,10986.4368,11276.9866,59.8660,0.4432,52.2338,0
429,10987.4805,11277.4882,59.8655,0.4429,52.0220,0
430,10988.5199,11277.9865,59.8663,0.4431,51.7830,0
431,10989.5546,11278.4814,59.8714,0.4433,51.5229,0
432,10990.5838,11278.9731,59.8793,0.4435,51.2355,0
433,10991.6065,11279.4624,59.8885,0.4434,50.9047,0
434,10992.6229,11279.9489,59.8959,0.4432,50.6073,0
435,10993.6324,11280.4330,59.8966,0.4428,50.2671,0
436,10994.6350,11280.9142,59.8952,0.4425,49.9059,0
437,10995.6308,11281.3926,59.8967,0.4420,49.5969,0
438,10996.6199,11281.8669,59.9024,0.4418,49.2424,0
439,10997.6022,11282.3373,59.9075,0.4417,48.8947,0
