wp_id,x,y,z,yaw,velocity,change_flag
869,9037.1941,12828.4649,48.3552,-2.8533,49.0974,0
870,9036.1497,12828.1512,48.3530,-2.8531,49.0769,0
871,9035.1057,12827.8375,48.3509,-2.8530,49.0623,0
872,9034.0623,12827.5237,48.3480,-2.8529,49.0423,0
873,9033.0194,12827.2101,48.3447,-2.8529,49.0139,0
874,9031.9769,12826.8963,48.3408,-2.8528,48.9891,0
875,9030.9351,12826.5826,48.3378,-2.8527,48.9644,0
876,9029.8937,12826.2693,48.3361,-2.8526,48.9368,0
877,9028.8530,12825.9559,48.3353,-2.8525,48.9039,0
878,9027.8129,12825.6426,48.3343,-2.8524,48.8792,0
879,9026.7736,12825.3295,48.3323,-2.8523,48.8396,0
880,9025.7349,12825.0165,48.3303,-2.8521,48.8079,0
881,9024.6972,12824.7036,48.3296,-2.8521,48.7672,0
882,9023.6602,12824.3908,48.3308,-2.8520,48.7385,0
883,9022.6240,12824.0783,48.3336,-2.8519,48.7032,0
884,9021.5886,12823.7659,48.3368,-2.8518,48.6610,0
885,9020.5541,12823.4536,48.3392,-2.8517,48.6276,0
886,9019.5207,12823.1413,48.3408,-2.8517,48.5906,0
887,9018.4882,12822.8290,48.3424,-2.8516,48.5490,0
888,9017.4564,12822.5169,48.3443,-2.8516,48.5169,0
889,9016.4253,12822.2050,48.3464,-2.8514,48.4829,0
890,9015.3949,12821.8931,48.3484,-2.8513,48.4539,0
891,9014.3652,12821.5812,48.3496,-2.8511,48.4321,0
892,9013.3363,12821.2694,48.3494,-2.8510,48.3916,0
893,9012.3080,12820.9575,48.3484,-2.8509,48.3575,0
894,9011.2805,12820.6457,48.3472,-2.8508,48.3268,0
895,9010.2536,12820.3342,48.3463,-2.8508,48.2916,0
896,9009.2273,12820.0229,48.3463,-2.8507,48.2665,0
897,9008.2016,12819.7121,48.3477,-2.8505,48.2344,0
898,9007.1765,12819.4014,48.3488,-2.8504,48.2076,0
899,9006.1520,12819.0909,48.3486,-2.8503,48.1802,0
900,9005.1284,12818.7801,48.3472,-2.8502,48.1414,0
901,9004.1055,12818.4693,48.3455,-2.8502,48.1084,0
902,9003.0835,12818.1587,48.3451,-2.8502,48.0710,0
903,9002.0623,12817.8483,48.3469,-2.8503,48.0296,0
904,9001.0420,12817.5385,48.3501,-2.8502,47.9774,0
905,9000.0226,12817.2290,48.3532,-2.8502,47.9348,0
906,8999.0041,12816.9199,48.3558,-2.8502,47.8878,0
907,8997.9864,12816.6110,48.3582,-2.8504,47.8542,0
908,8996.9695,12816.3025,48.3602,-2.8506,47.8125,0
909,8995.9534,12815.9944,48.3624,-2.8507,47.7836,0
910,8994.9378,12815.6870,48.3653,-2.8509,47.7421,0
911,8993.9231,12815.3799,48.3687,-2.8510,47.7133,0
912,8992.9090,12815.0731,48.3726,-2.8512,47.6910,0
913,8991.8955,12814.7666,48.3761,-2.8514,47.6626,0
914,8990.8824,12814.4606,48.3797,-2.8516,47.6307,0
915,8989.8697,12814.1547,48.3833,-2.8518,47.6181,0
916,8988.8574,12813.8492,48.3866,-2.8520,47.5921,0
917,8987.8455,12813.5440,48.3894,-2.8522,47.5723,0
918,8986.8340,12813.2390,48.3921,-2.8524,47.5467,0
919,8985.8231,12812.9347,48.3952,-2.8525,47.5061,0
920,8984.8130,12812.6308,48.3978,-2.8527,47.4588,0
921,8983.8041,12812.3275,48.3995,-2.8528,47.4050,0
922,8982.7965,12812.0247,48.4004,-2.8529,47.3222,0
923,8981.7909,12811.7224,48.4010,-2.8531,47.2374,0
924,8980.7872,12811.4205,48.4017,-2.8533,47.1549,0
925,8979.7852,12811.1193,48.4032,-2.8535,47.0632,0
926,8978.7851,12810.8189,48.4051,-2.8536,46.9835,0
927,8977.7870,12810.5193,48.4075,-2.8538,46.8693,0
928,8976.7908,12810.2207,48.4101,-2.8539,46.7771,0
929,8975.7966,12809.9228,48.4132,-2.8540,46.6885,0
930,8974.8045,12809.6256,48.4159,-2.8540,46.5924,0
931,8973.8144,12809.3290,48.4182,-2.8541,46.4838,0
932,8972.8264,12809.0331,48.4206,-2.8543,46.3880,0
933,8971.8403,12808.7379,48.4225,-2.8543,46.2906,0
934,8970.8562,12808.4436,48.4251,-2.8544,46.2093,0
935,8969.8739,12808.1501,48.4283,-2.8544,46.1222,0
936,8968.8937,12807.8569,48.4309,-2.8543,46.0205,0
937,8967.9153,12807.5644,48.4325,-2.8542,45.9305,0
938,8966.9389,12807.2721,48.4329,-2.8543,45.8398,0
939,8965.9645,12806.9803,48.4328,-2.8543,45.7364,0
940,8964.9921,12806.6889,48.4332,-2.8543,45.6508,0
941,8964.0215,12806.3982,48.4339,-2.8543,45.5811,0
942,8963.0528,12806.1080,48.4349,-2.8542,45.4750,0
943,8962.0861,12805.8184,48.4356,-2.8543,45.3972,0
944,8961.1211,12805.5299,48.4348,-2.8542,45.3078,0
945,8960.1579,12805.2415,48.4325,-2.8543,45.2262,0
946,8959.1966,12804.9538,48.4315,-2.8542,45.1318,0
947,8958.2371,12804.6667,48.4312,-2.8541,45.0299,0
948,8957.0404,12804.3081,48.4289,-2.8541,44.9359,0
949,8955.8464,12803.9499,48.4232,-2.8541,44.8476,0
950,8954.6554,12803.5924,48.4181,-2.8542,44.7349,0
951,8953.4673,12803.2361,48.4160,-2.8540,44.5933,0
952,8952.2833,12802.8808,48.4160,-2.8538,44.4347,0
953,8951.1044,12802.5269,48.4153,-2.8535,44.2206,0
954,8949.9319,12802.1741,48.4143,-2.8532,43.9703,0
955,8948.7668,12801.8233,48.4144,-2.8529,43.6803,0
956,8947.6095,12801.4743,48.4150,-2.8523,43.3874,0
957,8946.4601,12801.1272,48.4160,-2.8517,43.0997,0
958,8945.3188,12800.7819,48.4159,-2.8509,42.8048,0
959,8944.1858,12800.4382,48.4152,-2.8501,42.5067,0
960,8943.0609,12800.0962,48.4156,-2.8490,42.2018,0
961,8941.9440,12799.7555,48.4176,-2.8479,41.9104,0
962,8940.8353,12799.4157,48.4207,-2.8466,41.6300,0
963,8939.7347,12799.0769,48.4235,-2.8454,41.3323,0
964,8938.6423,12798.7389,48.4253,-2.8441,41.0435,0
965,8937.5581,12798.4017,48.4260,-2.8429,40.7555,0
966,8936.4825,12798.0654,48.4259,-2.8418,40.4339,0
967,8935.4161,12797.7305,48.4256,-2.8407,40.0929,0
968,8934.3592,12797.3969,48.4265,-2.8396,39.7388,0
969,8933.3119,12797.0649,48.4282,-2.8386,39.3909,0
970,8932.2742,12796.7350,48.4282,-2.8374,39.0276,0
971,8931.2457,12796.4064,48.4254,-2.8363,38.7208,0
972,8930.2267,12796.0794,48.4222,-2.8352,38.3704,0
973,8929.2169,12795.7545,48.4204,-2.8342,38.0547,0
974,8928.2164,12795.4317,48.4187,-2.8332,37.6887,0
975,8927.2250,12795.1109,48.4172,-2.8321,37.3502,0
976,8926.2430,12794.7922,48.4167,-2.8311,37.0162,0
977,8925.2702,12794.4755,48.4155,-2.8301,36.6699,0
978,8924.3070,12794.1603,48.4144,-2.8293,36.3248,0
979,8923.3532,12793.8474,48.4147,-2.8283,35.9816,0
980,8922.2218,12793.4746,48.4156,-2.8273,35.5241,0
981,8921.1054,12793.1052,48.4152,-2.8267,35.0534,0
982,8920.0042,12792.7395,48.4114,-2.8264,34.5815,0
983,8918.9180,12792.3782,48.4070,-2.8263,34.1236,0
984,8917.8469,12792.0215,48.4046,-2.8270,33.6559,0
985,8916.7889,12791.6701,48.4014,-2.8280,33.2633,0
986,8915.7426,12791.3244,48.3976,-2.8293,32.8550,0
987,8914.7073,12790.9843,48.3948,-2.8311,32.4779,0
988,8913.6834,12790.6499,48.3939,-2.8333,32.1265,0
989,8912.6702,12790.3227,48.3920,-2.8358,31.7721,0
990,8911.6684,12790.0016,48.3875,-2.8390,31.3863,0
991,8910.6767,12789.6876,48.3808,-2.8425,31.0348,0
992,8909.6946,12789.3804,48.3770,-2.8464,30.7134,0
993,8908.7212,12789.0804,48.3794,-2.8510,30.4188,0
994,8907.7553,12788.7873,48.3809,-2.8564,30.1628,0
995,8906.7952,12788.5015,48.3782,-2.8628,29.9109,0
996,8905.6826,12788.1788,48.3748,-2.8718,29.6425,0
997,8904.5768,12787.8690,48.3688,-2.8827,29.3969,0
998,8903.4772,12787.5743,48.3616,-2.8951,29.1198,0
999,8902.3836,12787.2949,48.3600,-2.9092,28.8940,0
1000,8901.2951,12787.0347,48.3591,-2.9243,28.6386,0
1001,8900.2125,12786.7923,48.3591,-2.9411,28.4029,0
1002,8899.1349,12786.5700,48.3539,-2.9593,28.1381,0
1003,8898.0620,12786.3709,48.3471,-2.9789,27.9083,0
1004,8896.9930,12786.1944,48.3478,-3.0000,27.7345,0
1005,8895.9268,12786.0423,48.3545,-3.0223,27.5652,0
1006,8894.8635,12785.9157,48.3563,-3.0459,27.4305,0
1007,8893.8032,12785.8151,48.3497,-3.0708,27.2837,0
1008,8892.7457,12785.7416,48.3435,-3.0968,27.1659,0
1009,8891.6909,12785.6965,48.3413,-3.1234,27.0471,0
1010,8890.6387,12785.6796,48.3377,3.1325,26.9532,0
1011,8889.5905,12785.6914,48.3276,3.1053,26.8397,0
1012,8888.5468,12785.7311,48.3179,3.0777,26.7513,0
1013,8887.5088,12785.7995,48.3124,3.0504,26.6442,0
1014,8886.4771,12785.8960,48.3059,3.0231,26.5335,0
1015,8885.4530,12786.0200,48.2967,2.9957,26.4171,0
1016,8884.4366,12786.1703,48.2893,2.9683,26.2885,0
1017,8883.4294,12786.3478,48.2878,2.9416,26.1472,0
1018,8882.4333,12786.5523,48.2885,2.9147,25.9896,0
1019,8881.4491,12786.7822,48.2903,2.8877,25.8250,0
1020,8880.4774,12787.0358,48.2993,2.8617,25.6788,0
1021,8879.3825,12787.3559,48.3089,2.8343,25.5256,0
1022,8878.3020,12787.7025,48.3151,2.8082,25.4127,0
1023,8877.2344,12788.0749,48.3229,2.7845,25.3184,0
1024,8876.1783,12788.4706,48.3278,2.7643,25.2679,0
1025,8875.1331,12788.8869,48.3333,2.7496,25.2102,0
1026,8874.0951,12789.3172,48.3421,2.7398,25.2102,0
1027,8873.0595,12789.7545,48.3486,2.7328,25.2300,0
1028,8872.0273,12790.2019,48.3649,2.7295,25.2763,0
1029,8870.9936,12790.6529,48.3776,2.7304,25.3405,0
1030,8869.9558,12791.1003,48.3756,2.7366,25.3995,0
1031,8868.9125,12791.5404,48.3723,2.7478,25.4434,0
1032,8867.8627,12791.9683,48.3759,2.7638,25.4602,0
1033,8866.8056,12792.3771,48.3854,2.7851,25.4387,0
1034,8865.7411,12792.7625,48.3982,2.8121,25.4151,0
1035,8864.6673,12793.1164,48.4116,2.8427,25.3898,0
1036,8863.5855,12793.4359,48.4233,2.8780,25.3523,0
1037,8862.4947,12793.7156,48.4336,2.9163,25.3121,0
1038,8861.3953,12793.9526,48.4394,2.9581,25.2854,0
1039,8860.2888,12794.1437,48.4435,3.0027,25.2371,0
1040,8859.1766,12794.2833,48.4550,3.0484,25.1942,0
1041,8858.0601,12794.3706,48.4638,3.0944,25.1847,0
1042,8856.9425,12794.4061,48.4646,3.1402,25.1911,0
1043,8855.8251,12794.3906,48.4657,-3.0983,25.1785,0
1044,8854.7097,12794.3258,48.4701,-3.0542,25.1716,0
1045,8853.5985,12794.2114,48.4700,-3.0101,25.1729,0
1046,8852.4925,12794.0500,48.4705,-2.9658,25.1916,0
1047,8851.3939,12793.8399,48.4762,-2.9221,25.1980,0
1048,8850.3058,12793.5795,48.4813,-2.8783,25.2218,0
1049,8849.2288,12793.2720,48.4737,-2.8340,25.2646,0
1050,8848.1650,12792.9160,48.4599,-2.7908,25.2938,0
1051,8847.1163,12792.5125,48.4548,-2.7480,25.3337,0
1052,8846.0844,12792.0637,48.4508,-2.7049,25.3471,0
1053,8845.0741,12791.5706,48.4417,-2.6606,25.2804,0
1054,8844.0900,12791.0356,48.4315,-2.6149,25.1819,0
1055,8843.1363,12790.4589,48.4278,-2.5678,25.0345,0
1056,8842.2176,12789.8403,48.4380,-2.5194,24.8735,0
1057,8841.3341,12789.1838,48.4486,-2.4692,24.7234,0
1058,8840.4887,12788.4897,48.4413,-2.4184,24.5594,0
1059,8839.6867,12787.7566,48.4312,-2.3676,24.3912,0
1060,8838.9285,12786.9877,48.4334,-2.3168,24.2352,0
1061,8838.2165,12786.1861,48.4413,-2.2658,24.0734,0
1062,8837.5483,12785.3564,48.4436,-2.2135,23.9198,0
1063,8836.9299,12784.4967,48.4386,-2.1626,23.7980,0
1064,8836.3601,12783.6095,48.4362,-2.1118,23.7099,0
1065,8835.8363,12782.6972,48.4423,-2.0617,23.6774,0
1066,8835.3581,12781.7607,48.4448,-2.0119,23.6821,0
1067,8834.9263,12780.8027,48.4387,-1.9616,23.7112,0
1068,8834.5440,12779.8244,48.4360,-1.9116,23.6866,0
1069,8834.2117,12778.8274,48.4391,-1.8619,23.7126,0
1070,8833.9290,12777.8132,48.4425,-1.8123,23.7615,0
1071,8833.6952,12776.7841,48.4468,-1.7638,23.8150,0
1072,8833.5120,12775.7415,48.4511,-1.7176,23.8980,0
1073,8833.3759,12774.6881,48.4512,-1.6720,23.9820,0
1074,8833.2865,12773.6260,48.4520,-1.6263,24.0652,0
1075,8833.2465,12772.5570,48.4552,-1.5807,24.1548,0
1076,8833.2550,12771.4833,48.4573,-1.5343,24.2213,0
1077,8833.3126,12770.4083,48.4556,-1.4866,24.2726,0
1078,8833.4231,12769.3353,48.4492,-1.4380,24.3148,0
1079,8833.5852,12768.2684,48.4437,-1.3895,24.3091,0
1080,8833.7991,12767.2130,48.4411,-1.3409,24.2741,0
1081,8834.0637,12766.1706,48.4365,-1.2923,24.2366,0
1082,8834.3763,12765.1431,48.4290,-1.2441,24.1993,0
1083,8834.7371,12764.1330,48.4185,-1.1962,24.1919,0
1084,8835.1458,12763.1419,48.4082,-1.1483,24.1509,0
1085,8835.5986,12762.1721,48.4042,-1.0995,24.0919,0
1086,8836.0990,12761.2294,48.3967,-1.0513,24.0449,0
1087,8836.6418,12760.3131,48.3717,-1.0018,23.9654,0
1088,8837.2287,12759.4291,48.3670,-0.9540,23.8722,0
1089,8837.8553,12758.5777,48.3760,-0.9056,23.7807,0
1090,8838.5215,12757.7619,48.3798,-0.8578,23.7078,0
1091,8839.2195,12756.9768,48.3829,-0.8090,23.6356,0
1092,8839.9527,12756.2296,48.3876,-0.7613,23.5413,0
1093,8840.7196,12755.5224,48.3914,-0.7134,23.4730,0
1094,8841.5161,12754.8530,48.3877,-0.6647,23.3965,0
1095,8842.3420,12754.2253,48.3853,-0.6169,23.3378,0
1096,8843.1957,12753.6404,48.3881,-0.5693,23.2890,0
1097,8844.0759,12753.0985,48.3941,-0.5221,23.2641,0
1098,8844.9797,12752.5983,48.4010,-0.4749,23.2530,0
1099,8845.9055,12752.1425,48.4078,-0.4272,23.2411,0
1100,8846.8507,12751.7313,48.4128,-0.3788,23.1955,0
1101,8847.8140,12751.3669,48.4133,-0.3302,23.1882,0
1102,8848.7925,12751.0487,48.4155,-0.2818,23.1455,0
1103,8849.7840,12750.7790,48.4265,-0.2332,23.1162,0
1104,8850.7868,12750.5600,48.4368,-0.1847,23.1097,0
1105,8851.7999,12750.3903,48.4424,-0.1363,23.1422,0
1106,8852.8216,12750.2684,48.4496,-0.0889,23.1693,0
1107,8853.8490,12750.1970,48.4656,-0.0430,23.2151,0
1108,8854.8818,12750.1690,48.4785,0.0041,23.2797,0
1109,8855.9172,12750.1909,48.4910,0.0508,23.3415,0
1110,8856.9534,12750.2630,48.5003,0.0983,23.4276,0
1111,8857.9905,12750.3814,48.5000,0.1457,23.5367,0
1112,8859.0257,12750.5482,48.4988,0.1922,23.6382,0
1113,8860.0558,12750.7685,48.5070,0.2366,23.7631,0
1114,8861.0819,12751.0365,48.5114,0.2805,23.9522,0
1115,8862.1049,12751.3477,48.5016,0.3239,24.1540,0
1116,8863.1220,12751.7065,48.4869,0.3647,24.3787,0
1117,8864.1334,12752.1108,48.4751,0.4026,24.6090,0
1118,8865.1385,12752.5570,48.4660,0.4381,24.8631,0
1119,8866.1385,12753.0416,48.4530,0.4715,25.1335,0
1120,8867.1327,12753.5633,48.4346,0.5015,25.3762,0
1121,8868.1203,12754.1206,48.4195,0.5291,25.6421,0
1122,8868.9796,12754.6348,48.4077,0.5509,25.8493,0
1123,8869.8346,12755.1723,48.3971,0.5693,26.0781,0
1124,8870.6892,12755.7277,48.3869,0.5856,26.2873,0
1125,8871.5404,12756.3031,48.3781,0.5978,26.4994,0
1126,8872.3912,12756.8943,48.3695,0.6070,26.7328,0
1127,8873.2448,12757.4974,48.3582,0.6132,26.9592,0
1128,8874.1034,12758.1092,48.3493,0.6185,27.2130,0
1129,8874.9659,12758.7323,48.3457,0.6221,27.4723,0
1130,8875.8354,12759.3634,48.3430,0.6243,27.7314,0
1131,8876.7148,12760.0018,48.3407,0.6263,28.0235,0
1132,8877.6020,12760.6493,48.3349,0.6278,28.3418,0
1133,8878.4987,12761.3041,48.3302,0.6289,28.6589,0
1134,8879.4043,12761.9678,48.3243,0.6295,28.9866,0
1135,8880.3200,12762.6395,48.3147,0.6302,29.3063,0
1136,8881.2448,12763.3193,48.3048,0.6305,29.6255,0
1137,8882.1796,12764.0064,48.2949,0.6304,29.9400,0
1138,8882.9891,12764.6020,48.2865,0.6294,30.2017,0
1139,8883.8064,12765.2014,48.2813,0.6281,30.4668,0
1140,8884.6312,12765.8052,48.2793,0.6262,30.7285,0
1141,8885.4646,12766.4119,48.2780,0.6243,30.9909,0
1142,8886.3062,12767.0223,48.2768,0.6221,31.2576,0
1143,8887.1565,12767.6357,48.2740,0.6195,31.5286,0
1144,8888.0152,12768.2523,48.2686,0.6164,31.7742,0
1145,8888.8826,12768.8697,48.2631,0.6128,31.9750,0
1146,8889.7575,12769.4870,48.2607,0.6090,32.1137,0
1147,8890.6376,12770.1036,48.2596,0.6044,32.2050,0
1148,8891.5230,12770.7168,48.2583,0.5992,32.2663,0
1149,8892.4129,12771.3271,48.2572,0.5933,32.3367,0
1150,8893.3081,12771.9332,48.2578,0.5874,32.3934,0
1151,8894.2086,12772.5350,48.2593,0.5813,32.4575,0
1152,8895.1146,12773.1321,48.2596,0.5753,32.5125,0
1153,8896.0249,12773.7258,48.2593,0.5689,32.5615,0
1154,8896.9407,12774.3148,48.2603,0.5629,32.6283,0
1155,8897.8620,12774.8991,48.2634,0.5568,32.6713,0
1156,8898.7884,12775.4787,48.2698,0.5504,32.7488,0
1157,8899.7202,12776.0545,48.2742,0.5439,32.8324,0
1158,8900.6591,12776.6252,48.2757,0.5374,32.9569,0
1159,8901.6055,12777.1920,48.2777,0.5308,33.1146,0
1160,8902.5607,12777.7555,48.2833,0.5243,33.2984,0
1161,8903.5253,12778.3156,48.2918,0.5181,33.5057,0
1162,8904.4996,12778.8732,48.2974,0.5116,33.7226,0
1163,8905.4836,12779.4286,48.2978,0.5051,33.9382,0
1164,8906.4768,12779.9817,48.2966,0.4983,34.1436,0
1165,8907.4797,12780.5312,48.2976,0.4919,34.3418,0
1166,8908.4916,12781.0780,48.3033,0.4854,34.5350,0
1167,8909.5126,12781.6210,48.3119,0.4791,34.7271,0
1168,8910.5423,12782.1616,48.3185,0.4724,34.9316,0
1169,8911.5816,12782.6980,48.3218,0.4659,35.1297,0
1170,8912.6303,12783.2308,48.3252,0.4594,35.3390,0
1171,8913.6884,12783.7594,48.3303,0.4532,35.5349,0
1172,8914.7555,12784.2848,48.3352,0.4466,35.7388,0
1173,8915.8321,12784.8060,48.3349,0.4400,35.9435,0
1174,8916.7365,12785.2368,48.3313,0.4344,36.1098,0
1175,8917.6480,12785.6637,48.3286,0.4289,36.2721,0
1176,8918.5657,12786.0873,48.3299,0.4234,36.4169,0
1177,8919.4899,12786.5070,48.3353,0.4183,36.5830,0
1178,8920.4197,12786.9242,48.3413,0.4133,36.7294,0
1179,8921.3556,12787.3382,48.3459,0.4085,36.8762,0
1180,8922.2967,12787.7504,48.3507,0.4035,37.0339,0
1181,8923.2432,12788.1601,48.3564,0.3986,37.1781,0
1182,8924.1956,12788.5661,48.3631,0.3939,37.3126,0
1183,8925.1530,12788.9697,48.3688,0.3889,37.4513,0
1184,8926.1159,12789.3693,48.3711,0.3840,37.5680,0
1185,8927.0838,12789.7659,48.3716,0.3789,37.6901,0
1186,8928.0568,12790.1583,48.3734,0.3739,37.8065,0
1187,8929.0347,12790.5466,48.3782,0.3689,37.9111,0
1188,8930.0175,12790.9305,48.3843,0.3640,38.0174,0
1189,8931.0047,12791.3107,48.3898,0.3594,38.1161,0
1190,8931.9962,12791.6873,48.3925,0.3551,38.2113,0
1191,8932.9915,12792.0605,48.3937,0.3509,38.2981,0
1192,8933.9908,12792.4305,48.3954,0.3468,38.3921,0
1193,8934.9938,12792.7973,48.3992,0.3429,38.4770,0
1194,8936.0001,12793.1612,48.4040,0.3390,38.5471,0
1195,8937.0096,12793.5216,48.4078,0.3354,38.5995,0
1196,8938.0218,12793.8794,48.4100,0.3316,38.6674,0
1197,8939.0369,12794.2336,48.4115,0.3281,38.7263,0
1198,8940.0542,12794.5853,48.4132,0.3247,38.7537,0
1199,8941.0737,12794.9335,48.4146,0.3218,38.7788,0
1200,8942.0947,12795.2791,48.4154,0.3192,38.8122,0
1201,8943.1170,12795.6224,48.4158,0.3169,38.8274,0
1202,8944.1407,12795.9635,48.4158,0.3148,38.8530,0
1203,8945.1657,12796.3031,48.4152,0.3127,38.8878,0
1204,8946.1926,12796.6405,48.4134,0.3108,38.9391,0
1205,8947.2217,12796.9768,48.4111,0.3089,39.0110,0
1206,8948.2536,12797.3113,48.4096,0.3076,39.0755,0
1207,8949.2876,12797.6448,48.4117,0.3066,39.1398,0
1208,8950.3238,12797.9775,48.4140,0.3058,39.2022,0
1209,8951.3616,12798.3106,48.4143,0.3050,39.2608,0
1210,8952.4011,12798.6438,48.4145,0.3040,39.3280,0
1211,8953.4418,12798.9765,48.4157,0.3032,39.3814,0
1212,8954.4843,12799.3088,48.4195,0.3023,39.4352,0
1213,8955.5285,12799.6408,48.4234,0.3014,39.4936,0
1214,8956.5748,12799.9718,48.4258,0.3006,39.5536,0
1215,8957.6229,12800.3025,48.4276,0.2998,39.6152,0
1216,8958.6730,12800.6328,48.4298,0.2992,39.6767,0
1217,8959.7248,12800.9630,48.4323,0.2990,39.7434,0
1218,8960.7784,12801.2933,48.4347,0.2988,39.7852,0
1219,8961.8338,12801.6241,48.4342,0.2984,39.8675,0
1220,8962.8909,12801.9553,48.4314,0.2981,39.9385,0
1221,8963.9498,12802.2862,48.4320,0.2977,40.0013,0
1222,8965.0107,12802.6172,48.4337,0.2972,40.0628,0
1223,8966.0736,12802.9482,48.4339,0.2967,40.1385,0
1224,8967.1386,12803.2796,48.4323,0.2959,40.2106,0
1225,8968.2058,12803.6107,48.4300,0.2952,40.2896,0
1226,8969.2752,12803.9422,48.4276,0.2944,40.3706,0
1227,8970.3470,12804.2727,48.4258,0.2938,40.4424,0
1228,8971.4211,12804.6034,48.4244,0.2929,40.5249,0
1229,8972.4975,12804.9337,48.4207,0.2921,40.5955,0
1230,8973.5762,12805.2639,48.4148,0.2911,40.6727,0
1231,8974.6567,12805.5937,48.4098,0.2901,40.7381,0
1232,8975.7394,12805.9232,48.4096,0.2891,40.8040,0
1233,8976.8244,12806.2518,48.4115,0.2883,40.8842,0
1234,8977.9116,12806.5802,48.4112,0.2874,40.9548,0
1235,8979.0010,12806.9080,48.4085,0.2866,41.0201,0
1236,8980.0924,12807.2357,48.4052,0.2861,41.0898,0
1237,8981.1860,12807.5630,48.4030,0.2859,41.1588,0
1238,8982.2814,12807.8908,48.4021,0.2858,41.2315,0
1239,8983.3787,12808.2189,48.4017,0.2857,41.2889,0
1240,8984.4778,12808.5479,48.4010,0.2856,41.3625,0
1241,8985.5785,12808.8771,48.3999,0.2855,41.4155,0
1242,8986.6803,12809.2067,48.3990,0.2855,41.4429,0
1243,8987.7824,12809.5362,48.3978,0.2854,41.4429,0
1244,8988.8845,12809.8655,48.3955,0.2854,41.4258,0
1245,8989.9861,12810.1947,48.3919,0.2853,41.4045,0
1246,8991.0871,12810.5238,48.3879,0.2852,41.3757,0
1247,8992.1876,12810.8524,48.3848,0.2851,41.3565,0
1248,8993.2874,12811.1807,48.3823,0.2850,41.3256,0
1249,8994.3865,12811.5087,48.3798,0.2850,41.3035,0
1250,8995.4851,12811.8365,48.3749,0.2849,41.2749,0
1251,8996.5830,12812.1643,48.3697,0.2849,41.2518,0
1252,8997.6801,12812.4920,48.3655,0.2848,41.2213,0
1253,8998.7766,12812.8194,48.3629,0.2848,41.2006,0
1254,8999.8723,12813.1465,48.3606,0.2848,41.1659,0
1255,9000.9673,12813.4732,48.3577,0.2847,41.1450,0
1256,9002.0616,12813.7995,48.3541,0.2846,41.1046,0
1257,9003.1551,12814.1254,48.3516,0.2846,41.0817,0
1258,9004.2479,12814.4508,48.3502,0.2846,41.0432,0
1259,9005.3399,12814.7759,48.3492,0.2845,41.0185,0
1260,9006.4309,12815.1009,48.3484,0.2845,40.9838,0
1261,9007.5209,12815.4258,48.3482,0.2845,40.9490,0
1262,9008.6102,12815.7503,48.3494,0.2850,40.9200,0
1263,9009.6985,12816.0752,48.3498,0.2854,40.8914,0
1264,9010.7858,12816.4005,48.3481,0.2859,40.8589,0
1265,9011.8720,12816.7264,48.3458,0.2861,40.8239,0
1266,9012.9574,12817.0524,48.3448,0.2865,40.8015,0
1267,9014.0420,12817.3788,48.3470,0.2868,40.7803,0
1268,9015.1262,12817.7048,48.3504,0.2873,40.7693,0
1269,9016.2098,12818.0315,48.3528,0.2876,40.7557,0
1270,9017.2931,12818.3585,48.3533,0.2880,40.7418,0
1271,9018.3762,12818.6859,48.3511,0.2882,40.7374,0
1272,9019.4589,12819.0132,48.3484,0.2886,40.7096,0
1273,9020.5412,12819.3412,48.3466,0.2887,40.7117,0
1274,9021.6235,12819.6687,48.3448,0.2890,40.7021,0
1275,9022.7053,12819.9969,48.3423,0.2893,40.6945,0
1276,9023.7872,12820.3246,48.3393,0.2897,40.6922,0
1277,9024.8685,12820.6531,48.3352,0.2898,40.6830,0
1278,9025.9493,12820.9815,48.3312,0.2900,40.6622,0
1279,9027.0293,12821.3100,48.3291,0.2901,40.6237,0
1280,9028.1084,12821.6383,48.3282,0.2900,40.5920,0
1281,9029.1860,12821.9663,48.3281,0.2900,40.5293,0
1282,9030.2621,12822.2933,48.3296,0.2899,40.4656,0
1283,9031.3365,12822.6201,48.3318,0.2898,40.4059,0
1284,9032.4094,12822.9459,48.3344,0.2898,40.3371,0
1285,9033.4804,12823.2714,48.3368,0.2899,40.2706,0
1286,9034.5497,12823.5962,48.3388,0.2900,40.2057,0
1287,9035.6170,12823.9210,48.3410,0.2900,40.1370,0
1288,9036.6828,12824.2452,48.3431,0.2901,40.0747,0
1289,9037.7468,12824.5692,48.3445,0.2902,40.0051,0
1290,9038.8090,12824.8925,48.3464,0.2903,39.9455,0
1291,9039.8695,12825.2156,48.3477,0.2903,39.8871,0
1292,9040.9285,12825.5382,48.3477,0.2902,39.8251,0
1293,9041.9861,12825.8603,48.3485,0.2903,39.7893,0
1294,9043.0427,12826.1824,48.3499,0.2901,39.7570,0
1295,9044.0988,12826.5042,48.3509,0.2902,39.7404,0
1296,9045.1543,12826.8262,48.3513,0.2901,39.7265,0
1297,9046.2093,12827.1479,48.3522,0.2902,39.7026,0
1298,9047.2638,12827.4698,48.3534,0.2902,39.6847,0
1299,9048.3178,12827.7912,48.3544,0.2902,39.6662,0
1300,9049.3714,12828.1127,48.3549,0.2901,39.6499,0
1301,9050.4250,12828.4335,48.3553,0.2901,39.6403,0
1302,9051.4782,12828.7545,48.3560,0.2900,39.6274,0
