ID,LID,Width,Color,type,LinkID
1807,7787,10.0,W,0,0
1808,7788,10.0,W,0,0
1809,7789,10.0,W,0,0
1810,7790,10.0,W,0,0
1811,7791,10.0,W,0,0
1812,7792,10.0,W,0,0
1813,7793,10.0,W,0,0
1814,7794,10.0,W,0,0
1815,7795,10.0,W,0,0
1816,7796,10.0,W,0,0
1817,7797,10.0,W,0,0
1818,7798,10.0,W,0,0
1819,7799,10.0,W,0,0
1820,7800,10.0,W,0,0
1821,7801,10.0,W,0,0
1822,7802,10.0,W,0,0
1823,7803,10.0,W,0,0
1824,7804,10.0,W,0,0
1825,7805,10.0,W,0,0
1826,7806,10.0,W,0,0
1827,7807,10.0,W,0,0
1828,7808,10.0,W,0,0
1829,7809,10.0,W,0,0
1830,7810,10.0,W,0,0
1831,7811,10.0,W,0,0
1832,7812,10.0,W,0,0
1833,7813,10.0,W,0,0
1834,7814,10.0,W,0,0
1835,7815,10.0,W,0,0
1836,7816,10.0,W,0,0
1837,7817,10.0,W,0,0
1838,7818,10.0,W,0,0
1839,7819,10.0,W,0,0
1840,7820,10.0,W,0,0
1841,7821,10.0,W,0,0
1842,7822,10.0,W,0,0
1843,7823,10.0,W,0,0
1844,7824,10.0,W,0,0
1845,7825,10.0,W,0,0
1846,7826,10.0,W,0,0
1847,7827,10.0,W,0,0
1848,7828,10.0,W,0,0
1849,7829,10.0,W,0,0
1850,7830,10.0,W,0,0
1851,7831,10.0,W,0,0
1852,7832,10.0,W,0,0
1853,7833,10.0,W,0,0
1854,7834,10.0,W,0,0
1855,7835,10.0,W,0,0
1856,7836,10.0,W,0,0
1857,7837,10.0,W,0,0
1858,7838,10.0,W,0,0
1859,7839,10.0,W,0,0
1860,7840,10.0,W,0,0
1861,7841,10.0,W,0,0
1862,7842,10.0,W,0,0
1863,7843,10.0,W,0,0
1864,7844,10.0,W,0,0
1865,7845,10.0,W,0,0
1866,7846,10.0,W,0,0
1867,7847,10.0,W,0,0
1868,7848,10.0,W,0,0
1869,7849,10.0,W,0,0
1870,7850,10.0,W,0,0
1871,7851,10.0,W,0,0
1872,7852,10.0,W,0,0
1873,7853,10.0,W,0,0
1874,7854,10.0,W,0,0
1875,7855,10.0,W,0,0
1876,7856,10.0,W,0,0
1877,7857,10.0,W,0,0
1878,7858,10.0,W,0,0
1879,7859,10.0,W,0,0
1880,7860,10.0,W,0,0
1881,7861,10.0,W,1,0
1882,7862,10.0,W,1,0
1883,7863,10.0,W,1,0
1884,7864,10.0,W,1,0
1885,7865,10.0,W,1,0
1886,7866,10.0,W,1,0
1887,7867,10.0,W,1,0
1888,7868,10.0,W,1,0
1889,7869,10.0,W,1,0
1890,7870,10.0,W,1,0
1891,7871,10.0,W,1,0
1892,7872,10.0,W,1,0
1893,7873,10.0,W,1,0
1894,7874,10.0,W,1,0
1895,7875,10.0,W,1,0
1896,7876,10.0,W,1,0
1897,7877,10.0,W,1,0
1898,7878,10.0,W,1,0
1899,7879,10.0,W,1,0
1900,7880,10.0,W,0,0
1901,7881,10.0,W,0,0
1902,7882,10.0,W,0,0
1903,7883,10.0,W,0,0
1904,7884,10.0,W,0,0
1905,7885,10.0,W,0,0
1906,7886,10.0,W,0,0
1907,7887,10.0,W,0,0
1908,7888,10.0,W,0,0
1909,7889,10.0,W,0,0
1910,7890,10.0,W,0,0
1911,7891,10.0,W,0,0
1912,7892,10.0,W,0,0
1913,7893,10.0,W,0,0
1914,7894,10.0,W,0,0
1915,7895,10.0,W,0,0
1916,7896,10.0,W,0,0
1917,7897,10.0,W,0,0
1918,7898,10.0,W,0,0
1919,7899,10.0,W,0,0
1920,7900,10.0,W,0,0
1921,7901,10.0,W,0,0
1922,7902,10.0,W,0,0
1923,7903,10.0,W,0,0
1924,7904,10.0,W,0,0
1925,7905,10.0,W,0,0
1926,7906,10.0,W,0,0
1927,7907,10.0,W,0,0
1928,7908,10.0,W,0,0
1929,7909,10.0,W,0,0
1930,7910,10.0,W,0,0
1931,7911,10.0,W,0,0
1932,7912,10.0,W,0,0
1933,7913,10.0,W,0,0
1934,7914,10.0,W,0,0
1935,7915,10.0,W,0,0
1936,7916,10.0,W,0,0
1937,7917,10.0,W,0,0
1938,7918,10.0,W,0,0
1939,7919,10.0,W,0,0
1940,7920,10.0,W,0,0
1941,7921,10.0,W,0,0
1942,7922,10.0,W,0,0
1943,7923,10.0,W,0,0
1944,7924,10.0,W,0,0
1945,7925,10.0,W,0,0
1946,7926,10.0,W,0,0
1947,7927,10.0,W,0,0
1948,7928,10.0,W,0,0
1949,7929,10.0,W,0,0
1950,7930,10.0,W,0,0
1951,7931,10.0,W,0,0
1952,7932,10.0,W,0,0
1953,7933,10.0,W,0,0
1954,7934,10.0,W,0,0
1955,7935,10.0,W,0,0
1956,7936,10.0,W,0,0
1957,7937,10.0,W,0,0
1958,7938,10.0,W,0,0
1959,7939,10.0,W,0,0
1960,7940,10.0,W,0,0
1961,7941,10.0,W,0,0
1962,7942,10.0,W,0,0
1963,7943,10.0,W,0,0
1964,7944,10.0,W,0,0
1965,7945,10.0,W,0,0
1966,7946,10.0,W,0,0
1967,7947,10.0,W,0,0
1968,7948,10.0,W,0,0
1969,7949,10.0,W,0,0
1970,7950,10.0,W,0,0
1971,7951,10.0,W,0,0
1972,7952,10.0,W,0,0
1973,7953,10.0,W,0,0
1974,7954,10.0,W,0,0
1975,7955,10.0,W,0,0
1976,7956,10.0,W,0,0
1977,7957,10.0,W,0,0
1978,7958,10.0,W,0,0
1979,7959,10.0,W,0,0
1980,7960,10.0,W,0,0
1981,7961,10.0,W,0,0
1982,7962,10.0,W,0,0
1983,7963,10.0,W,0,0
1984,7964,10.0,W,0,0
1985,7965,10.0,W,0,0
1986,7966,10.0,W,0,0
1987,7967,10.0,W,0,0
1988,7968,10.0,W,0,0
1989,7969,10.0,W,0,0
1990,7970,10.0,W,0,0
1991,7971,10.0,W,0,0
1992,7972,10.0,W,0,0
1993,7973,10.0,W,0,0
1994,7974,10.0,W,0,0
1995,7975,10.0,W,0,0
1996,7976,10.0,W,0,0
1997,7977,10.0,W,0,0
1998,7978,10.0,W,0,0
1999,7979,10.0,W,0,0
2000,7980,10.0,W,1,0
2001,7981,10.0,W,1,0
2002,7982,10.0,W,0,0
2003,7983,10.0,W,0,0
2004,7984,10.0,W,0,0
2005,7985,10.0,W,0,0
2006,7986,10.0,W,0,0
2007,7987,10.0,W,0,0
2008,7988,10.0,W,0,0
2009,7989,10.0,W,0,0
2010,7990,10.0,W,0,0
2011,7991,10.0,W,0,0
2012,7992,10.0,W,0,0
2013,7993,10.0,W,0,0
2014,7994,10.0,W,0,0
2015,7995,10.0,W,1,0
2016,7996,10.0,W,1,0
2017,7997,10.0,W,0,0
2018,7998,10.0,W,0,0
2019,7999,10.0,W,0,0
2020,8000,10.0,W,0,0
2021,8001,10.0,W,0,0
2022,8002,10.0,W,0,0
2023,8003,10.0,W,0,0
2024,8004,10.0,W,0,0
2025,8005,10.0,W,0,0
2026,8006,10.0,W,0,0
2027,8007,10.0,W,0,0
2028,8008,10.0,W,0,0
2029,8009,10.0,W,0,0
2030,8010,10.0,W,1,0
2031,8011,10.0,W,1,0
2032,8012,10.0,W,1,0
2033,8013,10.0,W,0,0
2034,8014,10.0,W,0,0
2035,8015,10.0,W,0,0
2036,8016,10.0,W,1,0
2037,8017,10.0,W,1,0
2038,8018,10.0,W,1,0
2039,8019,10.0,W,1,0
2040,8020,10.0,W,1,0
2041,8021,10.0,W,1,0
2042,8022,10.0,W,1,0
2043,8023,10.0,W,1,0
2044,8024,10.0,W,1,0
2045,8025,10.0,W,1,0
2046,8026,10.0,W,1,0
2047,8027,10.0,W,1,0
2048,8028,10.0,W,1,0
2049,8029,10.0,W,1,0
2050,8030,10.0,W,1,0
2051,8031,10.0,W,1,0
2052,8032,10.0,W,1,0
2053,8033,10.0,W,1,0
2054,8034,10.0,W,1,0
2055,8035,10.0,W,1,0
2056,8036,10.0,W,1,0
2057,8037,10.0,W,1,0
2058,8038,10.0,W,1,0
2059,8039,10.0,W,1,0
2060,8040,10.0,W,1,0
2061,8041,10.0,W,0,0
2062,8042,10.0,W,0,0
2063,8043,10.0,W,0,0
2064,8044,10.0,W,0,0
2065,8045,10.0,W,0,0
2066,8046,10.0,W,0,0
2067,8047,10.0,W,0,0
2068,8048,10.0,W,0,0
2069,8049,10.0,W,0,0
2070,8050,10.0,W,0,0
2071,8051,10.0,W,0,0
2072,8052,10.0,W,1,0
2073,8053,10.0,W,0,0
2074,8054,10.0,W,0,0
2075,8055,10.0,W,1,0
2076,8056,10.0,W,0,0
2077,8057,10.0,W,0,0
2078,8058,10.0,W,0,0
2079,8059,10.0,W,0,0
2080,8060,10.0,W,0,0
2081,8061,10.0,W,0,0
2082,8062,10.0,W,0,0
2083,8063,10.0,W,0,0
2084,8064,10.0,W,0,0
2085,8065,10.0,W,0,0
2086,8066,10.0,W,0,0
2087,8067,10.0,W,0,0
2088,8068,10.0,W,0,0
2089,8069,10.0,W,0,0
2090,8070,10.0,W,0,0
2091,8071,10.0,W,0,0
2092,8072,10.0,W,0,0
2093,8073,10.0,W,0,0
2094,8074,10.0,W,1,0
2095,8075,10.0,W,0,0
2096,8076,10.0,W,0,0
2097,8077,10.0,W,0,0
2098,8078,10.0,W,0,0
2099,8079,10.0,W,0,0
2100,8080,10.0,W,0,0
2101,8081,10.0,W,0,0
2102,8082,10.0,W,1,0
2103,8083,10.0,W,1,0
2104,8084,10.0,W,1,0
2105,8085,10.0,W,1,0
2106,8086,10.0,W,1,0
2107,8087,10.0,W,0,0
2108,8088,10.0,W,0,0
2109,8089,10.0,W,0,0
2110,8090,10.0,W,0,0
2111,8091,10.0,W,0,0
2112,8092,10.0,W,0,0
2113,8093,10.0,W,0,0
2114,8094,10.0,W,0,0
2115,8095,10.0,W,1,0
2116,8096,10.0,W,1,0
2117,8097,10.0,W,0,0
2118,8098,10.0,W,0,0
2119,8099,10.0,W,0,0
2120,8100,10.0,W,0,0
2121,8101,10.0,W,0,0
2122,8102,10.0,W,0,0
2123,8103,10.0,W,0,0
2124,8104,10.0,W,0,0
2125,8105,10.0,W,0,0
2126,8106,10.0,W,0,0
2127,8107,10.0,W,0,0
2128,8108,10.0,W,0,0
2129,8109,10.0,W,0,0
2130,8110,10.0,W,0,0
2131,8111,10.0,W,1,0
2132,8112,10.0,W,1,0
2133,8113,10.0,W,1,0
2134,8114,10.0,W,0,0
2135,8115,10.0,W,0,0
2136,8116,10.0,W,0,0
2137,8117,10.0,W,1,0
2138,8118,10.0,W,1,0
2139,8119,10.0,W,0,0
2140,8120,10.0,W,0,0
2141,8121,10.0,W,0,0
2142,8122,10.0,W,0,0
2143,8123,10.0,W,1,0
2144,8124,10.0,W,0,0
2145,8125,10.0,W,1,0
2146,8126,10.0,W,0,0
2147,8127,10.0,W,0,0
2148,8128,10.0,W,0,0
2149,8129,10.0,W,0,0
2150,8130,10.0,W,0,0
2151,8131,10.0,W,0,0
2152,8132,10.0,W,0,0
2153,8133,10.0,W,0,0
2154,8134,10.0,W,0,0
2155,8135,10.0,W,0,0
2156,8136,10.0,W,0,0
2157,8137,10.0,W,0,0
2158,8138,10.0,W,0,0
2159,8139,10.0,W,0,0
2160,8140,10.0,W,0,0
2161,8141,10.0,W,0,0
2162,8142,10.0,W,0,0
2163,8143,10.0,W,0,0
2164,8144,10.0,W,0,0
2165,8145,10.0,W,0,0
2166,8146,10.0,W,0,0
2167,8147,10.0,W,0,0
2168,8148,10.0,W,1,0
2169,8149,10.0,W,1,0
2170,8150,10.0,W,1,0
2171,8151,10.0,W,1,0
2172,8152,10.0,W,1,0
2173,8153,10.0,W,1,0
2174,8154,10.0,W,1,0
2175,8155,10.0,W,1,0
2176,8156,10.0,W,1,0
2177,8157,10.0,W,1,0
2178,8158,10.0,W,1,0
2179,8159,10.0,W,1,0
2180,8160,10.0,W,1,0
2181,8161,10.0,W,1,0
2182,8162,10.0,W,1,0
2183,8163,10.0,W,1,0
2184,8164,10.0,W,0,0
2185,8165,10.0,W,1,0
2186,8166,10.0,W,1,0
2187,8167,10.0,W,1,0
2188,8168,10.0,W,1,0
2189,8169,10.0,W,1,0
2190,8170,10.0,W,1,0
2191,8171,10.0,W,1,0
2192,8172,10.0,W,1,0
2193,8173,10.0,W,1,0
2194,8174,10.0,W,1,0
2195,8175,10.0,W,1,0
2196,8176,10.0,W,0,0
2197,8177,10.0,W,1,0
2198,8178,10.0,W,1,0
2199,8179,10.0,W,1,0
2200,8180,10.0,W,1,0
2201,8181,10.0,W,1,0
2202,8182,10.0,W,1,0
2203,8183,10.0,W,1,0
2204,8184,10.0,W,1,0
2205,8185,10.0,W,1,0
2206,8186,10.0,W,1,0
2207,8187,10.0,W,1,0
2208,8188,10.0,W,1,0
2209,8189,10.0,W,1,0
2210,8190,10.0,W,1,0
2211,8191,10.0,W,1,0
2212,8192,10.0,W,1,0
2213,8193,10.0,W,1,0
2214,8194,10.0,W,1,0
